player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Davonte Robinson,42999,CB,KENTUCKY,12,2,4.0,84.6,85.5,8.3,7.0,0,0,1,3.8,202,62.4,60.1,88.7,57.8,54.1,72.6,0,75,12.0,3,1,0,133.3,22,194,227,6,20,26,2,256,188,1.4,11.6
JoVanni Stewart,43001,LB,HOUSTON,9,0,7.0,50.0,86.0,36.0,18.0,1,0,0,0.0,182,63.0,61.7,11.6,62.9,62.6,55.8,0,5,,0,0,1,56.3,1,37,43,0,0,2,0,5,8,0.1,5.0
Elijah Hamilton,43012,CB,LA TECH,12,1,15.6,45.5,99.1,10.9,5.0,0,0,1,4.5,208,45.7,49.6,1.0,59.5,71.0,67.5,0,34,9.1,1,1,2,101.1,10,115,116,1,9,22,2,163,16,1.5,16.3
Terrell Vassel,43023,S,OLE MISS,1,0,,,100.0,,,0,0,0,,226,61.7,42.7,73.2,,35.6,20.7,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Marquel Dismuke,43025,S,NEBRASKA,12,1,9.0,75.0,95.7,16.4,12.3,0,1,0,0.0,238,66.7,64.2,57.9,48.3,62.4,46.7,1,45,21.7,5,0,1,109.5,21,357,373,5,17,28,2,242,90,0.7,11.5
Caleb Kelly,43026,ED,OKLAHOMA,10,0,,,25.6,,,0,0,0,,261,58.3,65.3,85.7,59.3,69.0,42.4,0,,50.0,1,0,0,0.0,0,20,78,0,1,0,0,0,0,0.0,
Shawn Jennings,43027,LB,S ALABAMA,9,1,5.3,100.0,72.4,12.3,12.3,0,0,1,16.7,288,70.5,65.6,81.4,73.1,52.3,43.5,0,33,20.0,2,1,0,156.3,6,84,116,7,7,6,1,72,40,1.0,12.0
Gage Kreski,43047,S,C MICHIGAN,12,6,10.3,63.2,97.9,29.3,18.5,0,0,0,0.0,134,62.2,70.2,51.8,74.5,80.8,77.3,1,46,12.9,4,0,1,65.0,12,369,377,3,21,19,0,147,48,0.4,12.3
D.J. Morgan,43099,LB,UCONN,7,1,6.7,70.0,94.0,11.1,7.8,0,0,1,10.0,146,56.0,49.4,80.2,56.3,43.5,71.3,0,19,0.0,0,1,0,86.3,7,79,84,2,9,10,0,62,42,0.8,8.9
Kevin Meitzenheimer,43102,LB,UTAH ST,12,0,2.3,80.0,79.4,12.9,10.3,0,0,0,0.0,329,51.0,56.4,82.2,55.8,61.5,44.6,0,14,28.6,2,0,0,93.8,8,108,136,3,5,10,0,65,45,0.6,8.1
Shane Simmons,43103,ED,MARSHALL,9,1,,,5.0,,,0,0,0,,214,69.1,71.2,85.2,71.8,64.4,57.3,0,,0.0,0,0,0,0.0,0,7,140,2,2,0,0,0,0,0.0,
Sean Mahone,43146,S,W VIRGINIA,12,2,12.1,67.6,99.7,16.5,11.1,0,0,3,8.8,343,60.1,65.2,51.3,70.4,73.2,68.6,2,60,18.4,7,3,1,115.2,23,391,392,7,29,34,4,343,159,0.9,14.9
Justin Clark,43185,CB,TOLEDO,12,4,14.0,60.0,99.0,12.0,7.2,2,0,3,12.0,316,72.6,75.7,82.7,71.3,79.4,90.5,1,39,0.0,0,2,5,67.4,15,198,200,4,10,25,0,192,60,1.1,12.8
Nolan Turner,43187,S,CLEMSON,10,2,10.4,64.3,95.7,18.8,12.1,0,0,0,0.0,140,63.8,63.0,48.5,62.1,61.3,57.0,1,23,17.2,5,0,1,77.5,18,356,372,7,22,28,1,167,35,0.5,9.3
Ryan McWood,43189,LB,MIAMI OH,1,0,,,87.5,,,0,0,0,,221,51.3,46.5,73.9,56.8,50.0,33.2,0,,,0,0,0,0.0,0,14,16,0,0,0,0,0,0,0.0,
Amir Tyler,43191,S,TEMPLE,10,1,11.8,71.9,97.9,11.9,8.5,0,0,3,9.4,306,41.7,55.1,84.2,57.9,71.8,77.2,0,43,12.0,3,3,1,128.1,23,286,292,4,21,32,2,348,107,1.3,15.1
Korel Smith,43201,CB,FAU,12,2,6.9,58.1,89.8,11.0,6.4,1,1,6,14.0,165,77.3,77.4,15.3,77.5,72.1,63.3,3,36,13.6,3,5,2,46.0,25,289,322,7,17,43,0,253,186,0.9,10.1
Chima Azunna,43211,S,HAWAII,8,0,11.4,68.2,99.5,12.5,8.5,0,0,1,4.5,180,51.1,52.6,85.8,59.7,56.6,76.8,0,33,4.5,1,1,0,110.8,15,192,193,4,21,22,1,194,60,1.0,12.9
Kaiden Smith,43224,S,APP STATE,8,2,12.5,60.0,98.3,24.2,14.5,0,0,0,0.0,108,61.7,66.1,85.2,55.8,76.1,76.4,0,17,14.3,3,0,0,81.3,9,229,233,3,16,15,0,105,22,0.5,11.7
Chase Pine,43225,LB,PITTSBURGH,12,1,4.9,100.0,70.5,10.5,10.5,0,0,0,0.0,268,43.2,51.3,81.0,56.9,59.2,48.0,0,27,0.0,0,0,0,142.5,10,117,166,2,2,10,3,87,42,0.8,8.7
Corey Hightower,43234,CB,NEW MEXICO,12,3,15.1,50.0,97.3,16.8,8.4,1,0,5,13.9,241,60.4,62.5,86.1,87.6,60.4,50.4,1,75,15.4,4,2,4,98.5,18,321,330,1,19,36,3,333,95,1.1,18.5
Eric Monroe,43239,S,TEXAS TECH,12,7,10.0,81.3,96.8,26.5,21.5,1,1,1,6.3,315,69.1,71.6,57.0,64.3,74.4,82.3,1,43,6.9,2,0,3,118.8,13,362,374,4,20,16,4,148,47,0.4,11.4
Chris Henderson,43249,ED,S ALABAMA,12,0,6.9,87.5,31.6,9.1,8.0,0,0,1,12.5,288,59.1,63.1,89.0,64.9,60.1,61.8,0,12,0.0,0,0,0,91.1,7,72,228,5,4,8,0,47,23,0.7,6.7
Anthony Ekpe,43280,ED,BALL ST,10,0,7.0,0.0,4.2,,7.0,0,0,0,0.0,117,32.1,82.7,56.6,91.6,63.3,52.5,0,,80.0,4,0,1,39.6,0,7,166,4,1,1,0,0,0,0.0,
Josh Perry,43283,S,SO MISS,2,0,4.0,100.0,76.5,6.5,6.5,0,0,0,0.0,296,62.8,62.8,73.0,64.0,57.8,76.4,0,22,0.0,0,0,0,118.8,2,13,17,1,2,2,0,26,18,2.0,13.0
Treyvon Reeves,43286,LB,TULSA,8,4,3.2,76.5,87.1,11.0,8.4,0,0,0,0.0,320,49.3,60.5,81.5,55.1,73.2,68.0,0,25,23.1,3,0,0,95.5,13,148,170,6,6,17,0,121,109,0.8,9.3
Braden Smith,43298,S,WYOMING,11,2,4.7,72.7,94.5,20.6,15.0,0,0,0,0.0,351,69.1,63.8,28.0,56.0,56.2,45.5,0,19,19.0,4,0,1,123.3,8,171,181,2,15,11,1,80,38,0.5,10.0
Garrett Crall,43309,ED,WYOMING,12,0,12.0,100.0,7.2,24.0,24.0,0,0,0,0.0,351,63.5,71.5,87.8,65.7,69.9,62.6,0,14,0.0,0,0,0,118.8,1,25,345,3,4,1,0,14,2,0.6,14.0
Qwuantrezz Knight,43322,S,UCLA,12,6,2.2,82.4,82.9,5.2,4.3,1,0,2,2.9,324,45.5,53.9,9.8,70.3,66.8,63.4,0,32,23.5,12,2,4,96.4,56,306,369,18,33,68,0,485,442,1.7,8.7
Jordan Helm,43329,S,FAU,12,8,10.6,61.8,98.9,19.7,12.1,1,2,2,5.9,165,76.3,78.1,24.1,71.0,80.3,75.7,1,47,13.6,6,2,2,95.0,21,437,442,12,30,34,2,278,120,0.7,13.2
Bryan Mead,43333,LB,OKLAHOMA,1,0,,,83.3,,,0,0,0,,261,63.9,62.3,65.7,58.0,61.3,73.1,0,,50.0,1,0,0,0.0,0,5,6,0,1,0,0,0,0,0.0,
Obi Eboh,43343,CB,UCLA,12,3,11.6,55.0,95.2,15.3,8.4,0,0,2,10.0,324,66.5,63.2,84.7,83.7,42.9,62.0,0,44,11.8,2,2,0,97.5,11,177,186,2,12,20,1,158,61,0.9,14.4
Zeke Brown,43346,CB,BAYLOR,6,0,20.5,75.0,100.0,9.0,6.8,0,0,1,25.0,118,68.8,67.4,76.9,,59.0,63.2,0,31,0.0,0,0,0,116.7,3,27,27,2,3,4,0,54,-1,2.0,18.0
DaMarcus Fields,43347,CB,TEXAS TECH,11,4,11.1,59.7,99.5,8.9,5.3,1,1,9,13.4,315,60.3,63.1,86.4,55.1,73.1,57.5,0,67,14.9,7,8,2,104.4,40,376,378,10,36,67,5,446,213,1.3,11.2
Mandela Lawrence-Burke,43352,LB,KENT STATE,10,3,6.4,68.4,88.0,11.8,8.1,1,2,2,5.3,201,60.3,50.5,54.2,53.6,42.3,61.3,1,49,10.7,3,2,2,108.6,26,322,366,8,22,38,3,311,206,1.0,12.0
Jaydon Grant,43354,CB,OREGON ST,12,3,8.2,62.5,96.0,11.3,7.0,0,1,7,12.5,265,68.6,63.4,20.8,72.1,49.3,32.9,2,55,29.5,13,5,4,85.7,35,411,428,9,28,56,3,384,237,1.0,11.0
Cameron Lewis,43359,S,LSU,11,5,6.9,73.7,96.7,12.1,8.9,0,1,4,10.5,211,57.7,61.8,88.1,84.8,62.1,59.4,0,58,18.2,6,3,0,113.9,28,349,361,9,22,38,2,300,167,0.9,10.7
C.J. Morgan,43360,S,MISS STATE,1,0,18.0,100.0,100.0,5.0,5.0,0,0,0,0.0,227,43.1,45.6,71.5,,60.0,,0,20,,0,0,0,118.8,1,6,6,0,0,1,0,20,2,4.0,20.0
Trey Baldwin,43361,LB,LA TECH,12,5,1.9,76.2,93.9,11.7,8.9,0,0,2,4.8,208,81.7,64.0,56.1,63.0,50.8,56.7,1,25,9.4,3,2,1,104.8,32,397,423,10,24,42,4,175,169,0.5,5.5
Christian Holmes,43393,CB,OKLA STATE,12,0,10.7,46.8,99.1,13.5,6.3,1,1,7,14.9,262,78.8,76.4,84.4,45.6,63.2,66.3,1,21,16.0,4,5,3,53.6,22,319,322,7,21,47,1,161,62,0.5,7.3
Baylen Buchanan,43400,CB,LA TECH,11,2,12.8,70.5,99.1,10.3,7.3,0,1,1,2.3,208,65.2,65.2,84.4,56.0,63.5,56.6,0,47,12.1,4,0,1,131.1,31,340,343,7,27,44,4,422,133,1.3,13.6
Phil Campbell III,43402,LB,PITTSBURGH,11,4,2.9,76.5,63.9,15.2,11.6,0,1,3,17.6,268,70.0,71.0,82.7,62.8,73.0,75.9,1,19,26.7,4,2,0,66.3,13,211,330,8,7,17,0,102,87,0.5,7.8
Skyler Thomas,43418,CB,LIBERTY,12,4,7.3,68.0,96.0,13.2,9.0,0,0,3,12.0,206,66.1,70.4,85.1,63.0,76.7,68.9,1,32,9.5,2,2,1,69.8,17,240,250,4,15,25,0,166,146,0.7,9.8
Michael Pitts,43431,ED,W KENTUCKY,12,1,5.8,25.0,8.3,14.0,3.5,0,0,1,25.0,346,67.7,72.3,57.2,66.4,74.7,78.0,0,13,0.0,0,1,1,40.6,1,14,168,4,1,4,0,13,5,0.9,13.0
Cedric Stone,43438,S,LIBERTY,12,5,9.0,66.7,99.6,14.9,10.0,0,0,1,4.2,206,58.2,61.1,85.7,60.0,66.3,63.8,0,34,12.9,4,0,2,124.5,16,248,249,6,22,24,3,157,45,0.7,9.8
Trenton Thompson,43455,CB,S DIEGO ST,12,9,10.7,49.4,97.0,12.6,6.2,0,2,12,14.8,284,64.9,61.4,0.0,71.4,53.5,45.5,3,54,22.2,10,11,7,64.3,40,524,540,5,26,81,3,469,183,0.9,11.7
Freddie McGee III,43471,CB,E MICHIGAN,12,1,15.9,61.1,96.9,8.5,5.2,0,1,4,22.2,160,59.5,59.2,81.5,56.9,57.8,49.5,0,56,18.2,2,4,0,114.1,11,94,97,2,8,18,1,184,64,2.0,16.7
Jonathan Jones,43492,LB,TOLEDO,12,4,2.4,64.3,79.7,16.6,10.7,0,0,3,10.7,316,62.0,71.5,35.3,72.9,73.1,69.0,0,55,26.1,6,2,2,110.6,18,326,409,11,13,28,2,209,209,0.7,11.6
Julius Turner,43504,DI,RUTGERS,12,0,,,0.4,,,0,0,0,,278,57.9,75.0,32.0,78.4,72.1,44.4,0,,100.0,5,0,3,0.0,0,1,263,3,0,0,0,0,0,0.0,
William Kwenkeu,43510,LB,TEMPLE,11,1,2.7,55.6,86.2,30.6,17.0,0,0,1,11.1,306,52.4,53.8,85.1,76.6,50.8,54.3,0,16,46.7,7,1,0,66.0,5,163,189,8,7,9,0,38,37,0.2,7.6
Jordan Young,43537,LB,DOMINION,12,4,3.4,90.3,84.2,11.4,10.3,0,0,0,0.0,263,72.4,81.5,84.2,72.2,85.4,90.0,1,34,9.5,2,0,0,103.0,28,341,405,6,15,31,1,290,218,0.9,10.4
Darrell Baker Jr.,43542,CB,GA SOUTHRN,10,4,14.0,54.0,98.9,7.6,4.1,1,0,8,12.7,174,54.9,57.8,84.2,54.0,72.2,55.0,0,60,13.3,4,7,1,97.9,34,271,274,3,22,63,4,449,113,1.7,13.2
Kyle Williams,43601,CB,UCONN,6,0,11.0,50.0,97.9,43.0,21.5,0,0,0,0.0,146,68.6,69.5,79.9,60.0,67.3,78.3,0,9,0.0,0,0,0,62.5,1,46,47,1,2,2,0,9,14,0.2,9.0
Jon-Michael Terry,43635,LB,TULSA,4,1,2.8,100.0,73.8,9.4,9.4,0,0,0,0.0,320,55.9,64.4,4.0,60.5,73.3,74.0,0,15,0.0,0,0,1,99.2,5,48,65,3,4,5,0,39,25,0.8,7.8
Lance Deveaux Jr.,43643,LB,N ILLINOIS,12,1,2.4,75.0,83.9,23.4,17.6,0,0,0,0.0,254,72.0,66.4,84.0,62.3,60.7,54.0,0,75,8.3,1,0,0,144.4,9,224,267,2,10,12,1,199,179,0.9,22.1
Jake Hansen,43645,LB,ILLINOIS,5,1,8.4,80.0,84.9,19.0,15.2,0,0,0,0.0,187,66.2,70.4,84.1,77.8,64.8,51.0,0,30,14.3,1,0,0,118.8,8,158,186,2,5,10,0,126,68,0.8,15.8
Daniel Isom,43647,S,WASH STATE,11,2,13.0,53.3,93.1,19.8,10.6,0,0,3,10.0,341,63.1,61.1,53.5,63.3,57.6,68.1,1,45,16.0,4,3,2,72.6,16,324,348,4,19,30,1,208,38,0.7,13.0
Jaylin Thomas,43665,LB,BALL ST,12,3,4.0,79.5,93.3,10.8,8.6,0,2,1,2.3,117,40.5,58.9,35.3,58.9,72.6,63.5,4,29,21.9,7,1,2,70.5,35,393,421,10,22,44,1,361,278,1.0,10.3
Joe Ozougwu,43676,ED,ARK STATE,12,0,,,0.3,,,0,0,0,,113,66.4,75.0,78.1,84.9,60.1,60.5,0,,0.0,0,0,1,0.0,0,1,368,13,7,0,0,0,0,0.0,
Jacob Morgenstern,43708,LB,TEXAS TECH,7,0,5.0,50.0,42.4,9.3,4.7,0,0,0,0.0,315,49.4,54.0,82.9,56.5,60.2,68.0,0,13,0.0,0,0,0,61.8,3,28,66,2,2,6,0,26,15,0.9,8.7
Tyrone Hopper,43714,ED,N CAROLINA,2,0,,,23.5,,,0,0,0,,245,36.7,56.2,79.8,55.8,71.8,24.1,0,,100.0,2,0,0,0.0,0,4,17,0,0,0,0,0,0,0.0,
Kainoa Fuiava,43744,DI,W MICHIGAN,12,1,1.0,100.0,1.3,1.0,1.0,0,0,0,0.0,347,63.8,62.0,81.6,64.0,56.3,58.5,0,8,25.0,1,0,0,100.0,1,1,75,3,2,1,0,8,7,8.0,8.0
Brandon Barlow,43762,ED,BOSTON COL,12,1,5.0,100.0,4.4,9.0,9.0,0,0,0,0.0,121,64.2,76.7,88.6,58.1,86.8,83.3,0,5,0.0,0,0,0,87.5,1,12,271,5,4,1,0,5,0,0.6,5.0
Alonzo Addae,43824,S,W VIRGINIA,12,4,11.5,64.7,100.0,17.7,11.5,0,0,2,5.9,343,55.4,50.2,87.7,76.2,38.6,43.1,0,68,17.5,7,1,0,110.7,22,404,404,5,29,34,2,286,114,0.7,13.0
Kenny Hebert,43827,ED,ARIZONA,12,4,4.8,100.0,26.0,13.0,13.0,2,0,0,0.0,109,56.2,63.2,14.9,76.7,57.2,65.4,1,15,15.4,2,0,3,66.7,4,53,204,4,7,4,0,38,19,0.7,9.5
Patrice Rene,43868,CB,RUTGERS,5,0,17.8,66.7,100.0,13.3,8.8,0,0,0,0.0,278,45.0,49.7,79.4,,71.7,20.7,0,65,40.0,2,0,0,149.3,4,56,56,0,3,6,2,171,102,3.2,42.8
Randy Wade Jr.,43888,ED,GA SOUTHRN,11,2,8.9,62.5,59.0,22.2,13.9,0,0,0,0.0,174,63.6,60.9,87.3,64.6,54.3,39.5,0,33,22.2,2,0,0,85.9,5,115,195,4,5,8,0,61,37,0.5,12.2
Jairon McVea,43938,S,BAYLOR,11,3,10.4,50.0,97.8,31.5,15.8,0,0,2,25.0,118,77.7,69.0,0.0,58.1,52.3,49.0,1,75,11.1,1,2,1,95.8,4,131,134,2,5,8,1,132,109,1.0,33.0
Ray Thornton,43941,ED,TEXAS,12,2,2.3,57.1,28.5,17.0,9.7,0,0,0,0.0,311,67.7,56.4,71.8,53.8,53.2,45.0,0,10,30.0,3,0,1,62.2,4,73,256,3,5,7,0,21,13,0.3,5.3
David Hood,43980,DI,TOLEDO,11,1,-4.0,100.0,3.2,3.0,3.0,0,0,0,0.0,316,60.5,64.4,36.0,62.1,66.5,57.5,0,16,33.3,1,0,1,118.8,1,3,94,1,1,1,0,16,20,5.3,16.0
Joel Dublanko,43990,LB,CINCINNATI,12,3,2.4,92.3,64.4,16.5,15.2,0,0,0,0.0,138,66.4,78.6,88.0,70.1,74.8,86.0,0,21,29.4,5,0,0,106.1,12,203,315,10,9,13,0,123,98,0.6,10.3
Jaylin Bannerman,44002,ED,UTAH ST,11,0,4.0,0.0,7.8,,12.0,0,0,1,100.0,329,73.1,69.5,9.1,81.1,52.6,59.3,0,,40.0,2,1,3,39.6,0,13,167,4,3,1,0,0,0,0.0,
Daniel Joseph,44012,ED,NC STATE,12,1,,,0.5,,,0,0,0,,248,66.5,74.7,25.2,72.3,74.2,74.1,0,,25.0,2,0,4,0.0,0,2,388,9,5,0,0,0,0,0.0,
Deshawn Stevens,44018,LB,W VIRGINIA,3,0,6.0,100.0,71.4,15.0,15.0,0,0,0,0.0,343,55.6,52.9,78.0,64.7,50.7,54.2,0,6,100.0,1,0,0,91.7,1,15,21,0,0,1,0,6,0,0.4,6.0
Uriah Leiataua,44077,ED,BYU,12,0,1.2,66.7,13.0,6.3,4.2,0,0,1,16.7,128,65.0,74.7,58.5,73.3,72.1,53.1,0,6,42.9,3,1,1,70.1,4,25,193,4,4,6,0,17,20,0.7,4.3
Drew Beesley,44091,ED,MICH STATE,8,1,,,0.4,,,0,0,0,,223,65.6,72.2,85.6,69.5,66.9,65.2,0,,33.3,2,0,0,0.0,0,1,230,6,3,0,0,0,0,0.0,
Khalil Ladler,44092,S,LA TECH,12,1,10.8,72.4,98.9,12.1,8.8,0,2,2,6.9,208,64.5,61.8,27.2,56.6,57.2,68.4,1,41,9.1,3,2,1,106.5,21,267,270,8,29,29,1,327,131,1.3,15.6
Sione Tupou,44093,LB,TEXAS ST,12,3,6.9,87.0,82.7,10.8,9.4,0,0,2,8.7,314,59.0,58.3,85.1,58.9,57.5,67.3,0,35,16.7,3,2,0,108.3,20,224,271,3,12,23,0,230,94,1.1,11.5
Kevin Atkins,44094,DI,FRESNO ST,12,0,,,1.1,,,0,0,0,,169,58.1,70.1,41.9,72.8,67.4,59.3,0,,50.0,1,0,4,0.0,0,4,378,7,1,0,0,0,0,0.0,
Ben Kimpler,44103,ED,MIAMI OH,12,2,,,0.7,,,2,0,0,,221,58.8,68.4,47.9,62.0,74.5,75.3,0,,0.0,0,0,2,0.0,0,2,295,7,5,0,0,0,0,0.0,
Brandon Drayton,44122,S,MARSHALL,9,4,14.6,70.6,98.3,18.5,13.1,0,0,3,17.6,214,63.0,66.3,86.1,63.2,69.6,73.4,0,51,9.5,2,3,0,152.6,12,236,240,2,15,17,3,233,98,1.0,19.4
Chauncey Manac,44162,ED,LA LAFAYET,12,0,-1.0,100.0,20.4,7.6,7.6,0,0,1,12.5,207,48.2,74.8,72.6,73.2,80.8,47.9,0,19,33.3,2,0,1,93.8,8,63,309,12,4,8,0,52,60,0.9,6.5
Eric Mitchell,44194,LB,FIU,9,0,4.1,78.6,82.3,12.9,10.1,0,0,1,7.1,166,55.5,47.0,83.2,57.4,39.7,47.5,0,25,12.5,1,1,0,101.2,11,149,181,4,7,14,0,116,80,0.8,10.5
Rashawn Battle,44259,ED,RUTGERS,3,0,,,60.9,,,0,0,0,,278,70.4,81.0,79.1,68.9,76.4,78.6,0,,,0,0,0,0.0,0,14,23,0,0,0,0,0,0,0.0,
Jacquies Turner,44315,DI,LOUISVILLE,12,1,3.0,0.0,0.8,,1.0,0,0,0,0.0,210,52.5,55.9,52.5,62.4,54.0,36.4,0,,50.0,1,0,1,39.6,0,1,126,1,0,1,0,0,0,0.0,
Collin Wilder,44328,S,WISCONSIN,11,1,8.1,58.8,95.9,19.8,11.6,0,1,1,5.9,349,82.7,72.3,21.8,64.9,54.4,46.4,3,16,26.7,4,1,1,47.3,10,208,217,5,10,17,1,66,30,0.3,6.6
Charles Wiley,44329,ED,UTSA,12,1,8.9,42.9,22.9,19.7,8.4,0,0,0,0.0,331,56.0,75.0,53.9,77.9,75.8,58.6,0,21,40.0,2,0,2,59.2,3,66,288,3,2,7,0,36,18,0.6,12.0
Hal Vinson,44387,ED,FIU,1,0,,,16.7,,,0,0,0,,166,61.2,71.4,78.4,67.4,68.0,75.7,0,,,0,0,0,0.0,0,3,18,0,0,0,0,0,0,0.0,
Caleb Spurlin,44410,DI,APP STATE,12,3,-4.0,0.0,1.6,,4.0,0,0,0,0.0,108,59.9,67.0,61.0,64.4,67.8,73.9,0,,28.6,2,0,1,39.6,0,4,243,3,2,1,0,0,0,0.0,
Jimmy Faulks,44434,CB,LIBERTY,2,0,,,100.0,,,0,0,0,,206,64.5,65.0,70.0,,60.0,,0,,,0,0,0,0.0,0,7,7,0,0,0,0,0,0,0.0,
Josh Black,44437,DI,SYRACUSE,12,2,,,1.8,,,0,0,0,,304,62.9,66.3,83.3,59.2,66.7,79.1,0,,16.7,1,0,0,0.0,0,3,166,3,3,0,0,0,0,0.0,
Antonio Parks,44452,S,UTSA,12,1,11.0,59.5,98.8,14.5,8.6,0,1,4,10.8,331,53.5,49.8,88.9,57.0,40.5,27.5,1,47,35.5,11,3,1,114.1,22,341,345,5,19,37,4,335,202,1.1,15.2
Will Jones,44505,DI,SMU,12,0,,,0.9,,,0,0,0,,287,57.5,69.6,81.5,70.3,65.3,71.2,0,,50.0,1,0,0,0.0,0,2,211,1,1,0,0,0,0,0.0,
Manny Walker,44532,ED,TEMPLE,12,0,,,0.8,,,0,0,0,,306,73.1,68.1,54.6,70.6,61.9,28.9,2,,50.0,3,0,2,0.0,0,2,251,3,3,0,0,0,0,0.0,
Tre Williams,44563,ED,ARKANSAS,12,1,,,0.4,,,1,0,0,,111,54.8,59.1,0.0,81.3,50.6,66.2,0,,66.7,2,0,10,0.0,0,1,267,5,0,0,0,0,0,0.0,
Kameron Toomer,44569,ED,NEVADA,12,1,,,2.3,,,0,0,0,,239,63.3,77.7,84.3,74.5,72.5,71.3,0,,0.0,0,0,0,0.0,0,3,133,3,0,0,0,0,0,0.0,
Toby McBride,44623,ED,COLO STATE,11,0,,,4.2,,,1,0,1,,144,52.2,75.9,39.3,76.0,76.6,36.3,0,,57.1,4,0,3,0.0,0,12,289,4,3,0,0,0,0,0.0,
Jeffery Pooler Jr.,44627,ED,NWESTERN,12,0,16.0,0.0,6.2,,17.0,0,0,1,100.0,256,57.6,66.4,50.8,61.7,72.3,62.2,0,,60.0,3,0,2,39.6,0,17,273,5,2,1,0,0,0,0.0,
Ja'Cquez Williams,45037,LB,LA MONROE,12,5,7.3,81.8,73.4,11.3,9.3,0,0,1,9.1,209,66.9,56.0,25.4,67.4,44.1,35.7,1,20,12.5,2,1,1,97.5,9,105,143,5,9,11,2,77,43,0.8,8.6
Luke Masterson,45046,LB,WAKE,12,2,6.8,76.9,78.9,23.6,18.2,0,0,0,0.0,339,63.5,63.0,84.4,71.9,56.6,66.2,0,32,23.5,4,0,0,137.7,10,250,317,11,11,13,1,143,93,0.6,14.3
Traveon Redd,45187,S,WAKE,12,0,9.2,69.2,86.4,14.7,10.2,1,0,0,0.0,339,90.3,82.7,86.3,71.2,66.7,83.6,3,29,9.1,1,0,1,52.7,18,279,323,5,10,26,0,203,80,0.8,11.3
Tyrone Hill Jr.,45197,S,WASH STATE,9,0,5.0,50.0,94.6,29.3,14.6,0,0,1,12.5,341,72.3,70.6,82.1,52.4,68.6,78.2,0,16,25.0,2,1,0,65.6,4,122,129,2,6,8,0,42,21,0.4,10.5
Kadofi Wright,45281,LB,BUFFALO,11,3,6.5,63.0,89.7,13.0,8.2,0,1,2,7.4,126,52.9,46.7,7.3,80.4,39.3,61.3,1,81,16.7,3,2,2,113.3,17,234,261,7,12,27,4,224,142,1.0,13.2
Omari Alexander,45288,CB,W KENTUCKY,11,2,8.6,54.3,94.5,15.3,8.3,0,1,4,11.4,346,76.6,71.4,88.0,66.0,53.5,55.9,3,40,26.3,5,4,1,35.7,19,309,327,3,12,35,0,202,122,0.7,10.6
DeQuarius Henry,45340,ED,UTSA,12,0,14.0,66.7,36.2,22.0,14.7,0,0,0,0.0,331,52.9,59.9,88.0,65.7,58.0,84.3,0,32,0.0,0,0,1,109.7,2,46,127,3,2,3,0,46,17,1.0,23.0
Jarren Hampton,45468,S,OHIO,10,2,8.2,71.4,100.0,15.7,11.2,0,2,3,14.3,259,75.3,73.5,85.5,,67.2,50.5,0,21,9.5,2,3,0,89.2,15,255,255,4,17,21,0,139,45,0.6,9.3
Christian Bell,45514,ED,S ALABAMA,12,0,18.0,0.0,30.0,,53.0,1,0,1,100.0,288,53.6,68.5,41.1,65.9,75.9,71.3,0,,25.0,1,0,3,39.6,0,57,190,4,3,1,0,0,0,0.0,
Seth Collins,47812,S,TEXAS TECH,1,0,,,100.0,,,0,0,0,,315,49.3,54.4,63.7,,,22.2,0,,100.0,1,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Tyrone Young-Smith,48098,S,UTAH,2,0,,,92.3,,,0,0,0,,328,64.3,56.1,73.4,59.6,59.9,22.2,0,,,0,0,0,0.0,0,12,13,0,0,0,0,0,0,0.0,
Deontay Anderson,49179,LB,HOUSTON,12,2,2.5,71.9,86.1,10.8,7.8,0,1,1,3.1,182,68.1,69.1,47.2,69.9,66.4,79.4,0,50,17.6,3,1,1,111.6,23,266,309,8,12,32,2,221,198,0.9,9.6
Antwaine Richardson,49364,S,KENT STATE,1,0,-2.5,100.0,100.0,7.5,7.5,0,0,0,0.0,201,64.5,55.9,71.9,,45.6,28.2,0,7,0.0,0,0,0,79.2,2,15,15,1,1,2,0,6,11,0.4,3.0
Jaylon Jones,49374,CB,OLE MISS,10,0,14.1,53.6,100.0,14.5,7.8,1,0,5,17.9,226,70.9,69.1,84.1,,55.6,38.4,1,51,22.7,5,3,4,103.6,15,232,232,5,17,28,3,242,90,1.1,16.1
Kevin Henry,49713,LB,TULANE,12,1,3.6,77.8,69.8,10.7,8.3,0,0,0,0.0,319,65.9,62.6,86.9,66.4,55.3,60.2,2,19,25.0,5,0,0,69.2,14,157,225,7,14,18,1,102,68,0.7,7.3
