player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Dylan Downing,128352,HB,PURDUE,12,45,9,2,28.3,52,0,184,0,1,9,114,46.9,3,9,273,0,24,81.6,69.6,82.5,,57.7,60.4,73.9,54.9,33,0,28,9,85,83,0,0,10,54,1,184,114,2.53,4.1,0.33,20
Daijun Edwards,124021,HB,GEORGIA,9,45,14,4,40.1,71,0,177,1,0,14,143,94.7,6,10,173,0,24,81.6,75.4,78.0,,70.2,55.1,75.2,59.9,23,0,42,2,20,50,0,0,5,47,3,177,143,3.18,3.9,2.1,20
Tyler Buchner,147472,QB,NOTRE DAME,10,43,9,5,46.2,162,0,334,0,0,8,160,69.2,12,17,258,3,17,42.7,71.7,80.5,48.9,,,78.6,60.0,68,0,0,0,0,120,17,2,0,43,3,351,168,3.73,7.8,,17
Tayvon Ruley,101073,HB,TEMPLE,11,45,7,3,22.3,50,0,224,2,2,7,135,56.3,7,12,306,3,16,24.0,58.9,0.0,,30.1,38.1,67.9,51.4,19,1,17,3,55,60,0,0,5,48,2,224,135,3.0,5.0,0.31,28
Daniyel Ngata,131623,HB,ARIZONA ST,9,45,9,5,35.0,100,0,286,0,1,9,134,60.8,11,18,110,1,25,57.4,71.0,80.2,,41.9,40.0,77.0,54.9,26,0,29,4,36,61,0,0,4,49,3,286,134,2.98,6.4,0.81,19
Markese Stepp,83786,HB,NEBRASKA,7,45,7,1,10.7,19,0,177,0,0,7,103,34.8,3,11,238,0,13,81.6,65.4,79.3,,19.7,58.0,67.2,53.2,19,0,30,1,32,58,0,0,1,46,2,177,103,2.29,3.9,0.94,32
Keilan Robinson,97097,HB,TEXAS,11,45,16,5,60.2,194,0,322,3,1,16,169,122.8,7,12,311,1,19,58.1,74.1,81.3,,74.7,56.1,78.0,44.9,65,0,57,7,42,66,0,0,10,52,3,322,169,3.76,7.2,1.36,26
Jaylen Thomas,97201,HB,COLO STATE,9,44,4,2,18.9,34,0,180,0,1,4,120,30.3,3,8,144,1,38,56.5,61.5,82.3,,40.3,49.5,66.7,47.1,17,0,6,1,63,64,0,0,2,45,2,180,120,2.73,4.1,0.1,6
Cameron Montgomery,52198,HB,RICE,12,44,8,3,51.6,132,0,256,0,2,8,82,36.5,5,7,275,0,18,81.4,73.0,80.8,,70.3,57.6,75.9,70.8,70,2,40,7,41,73,0,0,10,51,2,256,82,1.86,5.8,0.98,20
Lucas Johnson,40551,QB,S DIEGO ST,12,33,10,2,32.0,77,0,159,0,0,6,66,36.4,8,13,284,4,5,49.4,67.8,75.0,62.1,,60.4,71.7,60.1,54,1,0,0,0,291,82,11,0,33,0,241,109,2.48,5.5,,19
Davion Ervin-Poindexter,101653,HB,INDIANA,12,44,4,3,37.2,84,0,226,0,2,4,116,33.0,6,12,190,0,9,81.7,60.5,21.3,,51.2,50.7,66.9,57.0,37,1,26,4,122,63,0,0,9,48,1,226,116,2.64,5.1,0.21,35
Ray Davis,101072,HB,VANDERBILT,3,44,12,2,19.4,41,0,211,0,1,12,149,89.8,5,10,333,0,12,81.4,76.8,0.0,,60.5,62.2,79.3,59.4,26,1,27,5,38,48,0,0,5,49,1,211,149,3.39,4.8,0.71,31
Reggie Love III,129418,HB,ILLINOIS,7,44,10,2,27.2,40,0,147,2,0,10,124,61.3,3,6,187,1,9,56.3,60.3,81.8,,65.3,35.2,64.2,59.0,22,0,12,2,48,48,0,0,8,46,0,147,124,2.82,3.3,0.25,35
Juju McDowell,146909,HB,S CAROLINA,11,44,7,3,29.7,47,0,158,1,2,7,91,33.8,4,11,289,0,11,82.1,71.3,80.8,,33.5,74.6,68.2,57.4,16,0,83,11,39,67,0,0,12,55,1,158,91,2.07,3.6,2.13,31
Grant Wells,97784,QB,MARSHALL,12,34,7,1,9.9,15,0,117,0,0,5,34,14.7,5,18,214,7,3,56.2,78.5,80.7,79.1,62.2,,54.4,60.0,15,2,0,0,0,325,35,10,0,34,7,152,70,1.59,3.5,,19
Donovan Smith,73929,QB,TEXAS TECH,10,32,9,0,0.0,0,0,115,1,0,6,79,46.3,5,11,315,6,17,52.6,71.7,63.3,74.4,,29.9,61.7,60.1,13,1,0,0,1,126,71,12,1,32,2,186,137,3.11,4.2,0.0,14
Ryan Montgomery,101063,HB,CINCINNATI,10,43,11,8,67.2,207,0,308,0,0,11,178,96.9,9,14,138,0,20,89.6,77.9,79.6,,51.4,59.2,82.0,49.3,55,0,19,4,45,55,0,0,6,47,3,308,178,4.14,7.2,0.42,22
Brenden Brady,83795,HB,UTSA,6,43,10,2,42.2,89,0,211,0,0,10,94,48.6,5,9,331,0,12,81.2,67.2,79.9,61.9,81.1,57.1,68.3,54.7,56,0,18,2,41,54,0,0,3,45,2,211,94,2.19,4.9,0.44,31
Logan Diggs,147475,HB,NOTRE DAME,7,43,10,3,33.8,68,0,201,0,1,10,150,85.3,4,13,258,0,24,81.7,80.0,79.3,,79.6,67.9,78.6,58.1,26,0,35,2,28,62,0,0,3,45,3,201,150,3.49,4.7,1.25,18
Ivory Kelly-Martin,57244,HB,IOWA,9,43,10,3,32.3,60,0,186,0,0,10,145,70.3,4,5,192,3,6,24.4,59.5,81.6,,37.6,41.0,64.0,65.0,27,0,32,5,50,63,0,0,6,48,1,186,145,3.37,4.3,0.64,36
Amir Rasul,39919,HB,MIDDLE TN,8,43,9,0,0.0,0,0,104,0,1,9,112,56.6,1,9,224,0,32,81.5,64.0,1.3,,68.5,58.1,66.3,49.5,12,1,12,3,44,58,0,0,4,46,0,104,112,2.6,2.4,0.27,11
AJ Green,127442,HB,ARKANSAS,10,43,9,4,47.3,95,0,201,2,3,9,110,61.4,5,8,111,1,13,61.1,65.2,78.5,,8.8,54.7,68.8,57.5,30,0,84,7,25,50,0,0,10,50,1,201,110,2.56,4.7,3.36,29
EJ Wilson Jr.,123652,HB,FIU,10,43,9,6,46.9,112,1,239,0,0,9,125,52.3,8,11,166,1,11,59.2,65.4,0.0,,36.4,63.7,67.4,60.1,23,2,93,7,50,46,0,0,8,50,0,239,125,2.91,5.6,1.86,30
Will Plummer,131592,QB,ARIZONA,10,10,12,0,0.0,0,0,-12,0,0,2,17,34.0,10,11,109,5,1,45.5,64.2,51.3,66.2,,55.5,55.3,61.7,43,3,0,0,3,194,274,33,0,10,2,262,121,2.81,6.1,0.0,4
Chance Warren,77869,HB,NAVY,12,41,11,4,27.4,76,0,251,2,0,9,118,49.8,10,12,237,0,10,86.3,71.4,85.3,64.9,74.0,61.0,75.6,71.4,26,1,169,11,108,457,26,1,20,52,1,277,154,3.67,6.6,1.56,10
Jayden de Laura,131928,QB,WASH STATE,11,24,6,0,0.0,0,0,41,0,0,4,41,28.5,8,12,341,5,6,56.3,77.5,29.9,76.9,62.2,57.2,66.5,60.0,21,7,0,0,0,284,148,18,0,24,3,189,133,3.17,4.5,,5
Tyler Vitt,83566,QB,TEXAS ST,5,37,6,2,22.0,52,0,224,0,0,6,104,45.6,8,10,314,0,19,79.0,63.9,83.8,58.6,,,68.2,60.0,29,1,0,0,0,157,12,5,0,37,0,236,122,2.9,5.6,,7
Casey Thompson,77677,QB,TEXAS,12,20,4,1,6.4,16,0,41,0,0,2,23,11.5,7,18,311,7,1,46.1,78.3,77.0,76.0,,59.3,68.4,61.0,41,3,0,0,1,278,209,22,0,20,4,250,81,1.93,6.0,0.0,9
Brett Gabbert,97404,QB,MIAMI OH,9,15,5,2,28.6,57,0,59,0,0,0,17,0.0,6,12,221,2,1,78.3,84.6,86.8,84.0,62.2,57.0,62.2,60.1,42,0,0,0,0,206,140,27,0,15,1,199,137,3.26,4.7,,1
Jordan Yates,97416,QB,GA TECH,8,13,6,1,9.4,27,1,68,0,0,1,35,20.7,6,13,176,4,5,54.8,63.9,71.2,59.1,,,68.0,60.0,54,5,0,0,0,186,219,29,0,13,2,287,168,4.0,6.8,,4
Anderson Castle,122234,HB,APP STATE,8,41,9,1,12.1,22,0,182,0,0,9,145,77.6,5,12,108,0,8,81.0,80.1,80.4,,76.0,54.5,78.2,60.0,22,0,0,0,14,43,0,0,0,41,2,182,145,3.54,4.4,0.0,33
Riley Leonard,143862,QB,DUKE,7,30,10,2,23.2,52,0,147,0,0,6,73,48.7,9,13,154,3,8,43.6,60.8,80.5,49.3,,,70.4,60.0,35,0,0,0,0,77,77,11,0,30,2,224,134,3.27,5.5,,17
Amare Jones,77742,HB,GA SOUTHRN,10,40,11,3,39.1,75,1,177,0,6,10,129,79.4,5,11,174,0,24,80.6,79.0,55.4,40.5,77.2,85.0,71.2,62.5,33,1,356,25,134,219,15,1,39,65,0,192,137,3.34,4.7,2.66,15
Jordan Moore,143865,QB,DUKE,10,38,11,4,44.3,109,0,223,0,0,11,142,108.2,7,12,154,1,8,79.5,67.6,29.3,51.7,,,71.4,60.5,40,1,0,0,0,56,23,3,0,38,3,246,160,3.9,6.0,,28
Pailate Makakona,101296,HB,UTAH ST,7,41,4,0,0.0,0,0,108,0,0,4,70,16.3,5,6,329,0,22,81.0,60.7,77.0,,54.7,56.6,61.2,58.9,14,0,10,1,14,46,0,0,2,42,0,108,70,1.71,2.6,0.71,19
Kenny Tracy,130531,HB,MIAMI OH,11,41,8,3,29.1,62,0,213,1,1,8,115,43.5,8,10,221,0,8,59.3,67.3,82.1,,55.3,61.5,71.1,62.3,27,0,155,17,87,80,0,0,21,58,2,213,115,2.8,5.2,1.78,33
Tyson Riley,121605,FB,ARMY,8,40,3,1,10.1,17,0,169,0,0,3,98,18.4,3,14,114,0,12,80.9,77.1,81.7,,74.5,51.4,73.8,69.9,17,0,0,0,2,74,0,0,0,40,2,169,98,2.45,4.2,0.0,0
Kay'Ron Lynch-Adams,101643,HB,UMASS,4,40,10,2,36.4,40,0,110,0,1,10,105,61.4,2,3,216,1,22,81.0,65.5,80.2,,60.6,64.3,65.5,59.9,20,0,43,7,52,43,0,0,9,47,1,110,105,2.63,2.8,0.83,15
Andrew Marty,60498,QB,NWESTERN,7,31,8,1,13.4,25,0,127,0,0,5,85,44.2,6,12,256,9,21,17.0,54.5,83.0,45.4,,57.0,69.9,60.1,25,1,0,0,0,128,59,9,0,31,1,186,126,3.15,4.7,,1
Jase McClellan,123926,HB,ALABAMA,5,40,15,3,35.1,67,0,191,0,6,15,121,127.1,6,8,103,0,9,80.8,74.1,80.6,,4.6,86.7,73.9,60.0,27,0,97,10,55,42,0,0,10,50,1,191,121,3.03,4.8,1.76,31
Peny Boone,129498,HB,MARYLAND,9,39,14,1,16.3,28,0,172,2,0,14,124,106.0,6,12,215,1,15,53.2,60.2,78.9,,15.1,31.6,68.0,48.5,28,0,2,3,30,43,0,0,6,42,2,172,124,3.18,4.4,0.07,23
Richard Newton,83799,HB,WASHINGTON,4,39,14,1,13.0,18,0,138,1,0,14,98,78.2,4,7,340,1,23,54.8,62.4,81.8,,22.8,53.3,69.5,59.0,18,0,37,6,57,47,0,0,8,45,1,138,98,2.51,3.5,0.65,16
Terry Wilson,40709,QB,NEW MEXICO,6,31,6,2,42.3,71,0,112,1,0,5,55,26.9,5,8,241,4,12,61.4,60.7,55.0,64.9,,31.0,53.5,60.1,56,4,10,2,4,178,56,8,3,33,1,168,87,2.23,4.3,2.5,15
Jordan Waters,97754,HB,DUKE,10,39,9,4,43.7,86,0,197,1,3,9,168,114.9,5,8,154,0,5,81.0,65.9,80.3,,20.8,62.6,70.0,52.8,30,0,76,6,42,65,0,0,7,45,1,197,168,4.31,5.1,1.81,34
Bryan Bradford,97436,HB,KENT STATE,7,39,14,2,25.0,45,0,180,0,0,14,142,127.4,5,13,201,1,15,54.4,70.3,78.6,,61.9,53.8,71.8,54.9,29,0,-5,1,28,49,0,0,1,40,3,180,142,3.64,4.6,-0.18,23
Keytaon Thompson,60457,WR,VIRGINIA,12,39,22,4,45.3,112,1,247,7,22,22,182,175.5,7,16,335,2,23,52.9,85.5,21.5,40.1,79.0,84.0,79.6,82.9,40,4,990,78,389,138,0,0,112,117,4,247,182,4.67,6.3,2.54,13
Steven Anderson,60542,HB,TULSA,8,39,7,2,22.2,42,0,189,0,0,7,132,60.7,5,14,320,2,19,28.4,73.8,78.3,,84.1,54.4,72.2,58.2,21,0,0,0,12,49,0,0,0,39,2,189,132,3.38,4.8,0.0,19
Lucious Stanley,57439,HB,UAB,12,38,5,3,40.4,84,0,208,1,2,5,63,27.0,7,11,321,1,6,53.3,67.7,80.4,,75.7,76.0,64.9,55.7,38,0,56,5,18,42,0,0,6,43,1,208,63,1.66,5.5,3.11,32
Connor Blumrick,60558,QB,VA TECH,5,38,7,3,38.1,93,0,244,0,0,7,121,58.7,9,13,337,1,18,56.5,62.0,77.4,38.8,62.2,,70.0,60.0,44,0,0,0,0,54,0,0,0,38,2,244,121,3.18,6.4,,16
Chris Childers,87568,HB,INDIANA,10,38,10,1,16.9,25,0,148,2,0,10,103,66.1,3,8,190,0,7,80.7,63.9,79.8,,31.4,40.0,69.8,59.1,25,0,16,3,45,45,0,0,8,41,1,148,103,2.71,3.9,0.36,31
Gabe Ervin Jr.,144996,HB,NEBRASKA,4,37,5,1,16.9,21,0,124,0,0,5,81,28.1,5,10,238,0,21,80.3,67.6,80.0,,53.2,53.8,69.6,70.5,21,0,6,2,44,46,0,0,2,39,2,124,81,2.19,3.4,0.14,16
Bryce Williams,83708,HB,MINNESOTA,8,37,7,1,30.1,56,0,186,0,0,7,84,41.8,2,10,225,1,24,54.3,64.7,78.9,,46.2,61.7,67.8,48.1,56,0,19,1,21,68,0,0,1,38,3,186,84,2.27,5.0,0.9,13
Gavin Williams,129488,HB,IOWA,9,37,6,1,10.6,16,0,151,0,1,6,105,46.2,3,8,192,1,1,62.3,72.1,81.5,,54.9,67.5,72.3,57.7,16,0,34,6,29,52,0,0,7,43,0,151,105,2.84,4.1,1.17,35
Quinton Cooley,123380,HB,WAKE,6,37,5,0,0.0,0,0,143,0,0,5,96,35.1,2,8,339,0,21,80.4,73.9,78.1,,28.7,53.4,76.7,67.4,13,0,0,0,20,50,0,0,0,37,1,143,96,2.59,3.9,0.0,16
Justin Hall,61158,WR,BALL ST,11,37,11,6,49.0,125,0,255,3,12,11,165,104.7,9,15,117,1,4,73.3,73.3,87.1,,,71.2,74.9,49.9,34,2,606,61,320,232,0,0,81,98,6,255,165,4.46,6.9,1.89,3
Bryce Young,123943,QB,ALABAMA,12,8,9,0,0.0,0,0,-17,0,0,0,1,0.0,10,14,103,8,1,42.4,92.3,41.0,92.2,,,65.3,60.1,16,8,0,0,0,330,231,29,0,8,2,214,108,2.92,5.8,,1
Charles McClelland,77733,HB,CINCINNATI,10,37,6,2,26.2,50,0,191,0,2,6,143,75.4,3,11,138,1,19,52.3,74.2,78.9,,32.6,45.9,82.1,45.9,28,0,33,4,40,49,0,0,6,41,1,191,143,3.86,5.2,0.83,16
Hassan Hall,77705,HB,LOUISVILLE,7,37,6,5,63.7,177,0,278,0,0,6,132,54.9,7,9,210,1,6,58.8,64.5,81.3,,86.8,58.4,63.8,57.3,53,0,19,2,32,45,0,0,4,39,1,278,132,3.57,7.5,0.59,31
Jarret Doege,60353,QB,W VIRGINIA,12,18,2,0,0.0,0,0,8,0,0,0,4,0.0,4,10,343,7,0,64.0,71.6,62.1,71.5,,51.6,59.0,60.1,12,4,0,0,2,291,93,18,0,18,0,101,71,1.97,2.8,0.0,3
Cole Kramer,101627,QB,MINNESOTA,8,36,5,1,11.5,19,0,165,0,0,5,84,32.4,5,14,225,0,34,80.0,79.9,76.7,91.0,,,68.3,60.2,19,0,0,0,0,60,0,0,0,36,2,165,84,2.33,4.6,,2
Jordan Byrd,83748,HB,S DIEGO ST,12,35,13,3,58.9,145,0,229,0,4,13,154,162.6,6,9,284,0,11,90.1,76.8,0.0,,57.9,79.9,72.0,58.3,55,1,77,11,36,63,0,0,11,46,3,246,154,4.4,7.0,2.14,22
Torry Locklin,97792,HB,KANSAS,9,36,10,1,30.8,36,0,117,0,0,10,79,56.3,2,2,198,0,16,80.2,58.1,80.7,,15.3,57.8,62.3,54.4,36,0,24,3,48,58,0,0,4,39,2,117,79,2.19,3.3,0.5,20
Tanner McKee,131770,QB,STANFORD,10,19,1,1,20.8,30,0,61,0,0,0,14,0.0,4,11,300,4,0,50.6,69.0,65.3,68.7,,,59.9,60.1,30,2,0,0,0,200,83,17,0,19,4,144,50,1.39,4.0,,8
Spencer Rattler,97408,QB,OKLAHOMA,9,19,3,0,0.0,0,0,11,0,0,1,7,1.9,4,10,261,2,3,67.1,86.1,68.8,87.0,62.2,,61.8,60.0,22,3,0,0,0,148,117,17,0,19,3,128,58,1.61,3.6,,4
Stetson Bennett,60387,QB,GEORGIA,11,23,7,2,17.7,47,1,149,0,0,4,39,29.5,10,17,173,2,2,77.8,87.0,86.3,81.1,,,78.6,60.1,30,2,0,0,0,286,116,13,0,23,1,265,110,3.06,7.4,,10
Reynaldo Flores,83794,WR,UTEP,12,35,8,3,35.0,49,0,140,2,2,8,100,60.8,5,6,330,1,17,80.7,59.6,53.5,,59.9,53.2,71.1,61.7,18,1,151,12,190,151,0,0,30,47,0,140,100,2.86,4.0,0.79,17
Luke McCaffrey,101634,QB,RICE,9,25,8,3,24.3,49,0,133,0,0,6,54,51.8,10,14,275,3,13,40.8,49.6,60.1,33.1,,,74.2,60.1,21,2,0,0,0,147,69,10,0,25,2,202,75,2.14,5.8,,10
Darrian Felix,57377,HB,USF,5,35,7,1,13.7,16,0,117,0,0,7,84,42.0,2,6,327,0,8,79.8,63.7,78.1,,53.1,78.1,61.2,57.3,16,0,26,5,24,46,0,0,5,40,0,117,84,2.4,3.3,1.08,26
Chase Cunningham,78533,QB,MIDDLE TN,8,24,4,3,37.4,73,0,139,0,0,3,57,28.5,6,8,224,4,11,55.0,73.7,84.3,73.2,,62.8,61.8,60.1,27,0,5,1,1,131,56,11,1,25,0,195,84,2.4,5.6,5.0,5
Ra'Von Bonner,57238,HB,TEMPLE,11,35,3,0,0.0,0,0,138,0,1,3,92,25.0,2,9,306,0,7,80.0,68.3,81.5,,54.7,77.7,66.6,53.5,14,0,70,7,46,57,0,0,7,42,2,138,92,2.63,3.9,1.52,26
D'Wan Mathis,99130,QB,TEMPLE,7,20,3,1,22.8,39,0,95,0,0,1,36,9.0,5,10,306,2,5,67.6,52.2,51.9,50.2,62.2,,62.3,60.0,39,3,0,0,0,132,76,15,0,20,1,171,71,2.03,4.9,,9
Devin Darrington,109185,HB,VIRGINIA,12,34,16,4,44.7,117,0,262,0,0,16,158,201.0,9,11,335,0,12,79.8,84.6,79.6,,76.7,62.7,84.2,65.8,49,0,51,3,26,47,0,0,3,37,2,262,158,4.65,7.7,1.96,19
Devin Leary,77628,QB,NC STATE,12,18,3,1,21.5,17,0,13,0,0,1,16,4.9,4,7,248,7,2,49.3,84.6,73.2,85.1,,55.5,54.8,60.1,17,3,0,0,3,313,66,16,0,18,2,79,38,1.12,2.3,0.0,5
B.J. Daniels,57462,HB,UTSA,8,34,10,2,30.4,49,0,161,0,0,10,110,92.4,5,10,331,1,13,51.3,72.5,79.3,,78.1,52.1,75.1,57.4,28,0,-4,1,33,47,0,0,5,35,1,161,110,3.24,4.7,-0.12,21
Quardraiz Wadley,57460,HB,UTEP,6,34,6,1,13.7,19,0,139,0,1,6,79,46.5,4,9,330,0,8,80.0,67.0,0.0,,36.5,64.5,70.1,59.2,19,1,11,1,15,41,0,0,1,35,2,139,79,2.32,4.1,0.73,25
Ta'ron Keith,130368,HB,BOWL GREEN,12,34,10,1,17.6,16,0,91,2,9,10,69,64.3,2,3,122,1,18,65.0,72.1,82.8,47.3,78.6,76.4,66.5,60.0,16,0,244,26,129,36,0,0,31,60,0,91,69,2.03,2.7,1.89,14
Logan Smothers,129713,QB,NEBRASKA,6,27,2,1,16.9,24,0,113,0,0,1,38,5.2,3,8,238,3,12,38.6,76.0,42.8,90.8,,,55.3,60.0,24,3,0,0,0,82,29,7,0,27,2,142,52,1.53,4.2,,11
Cody Brown,143937,HB,MIAMI FL,10,34,10,2,22.3,31,0,139,1,0,10,105,90.8,3,9,220,0,12,79.8,61.2,78.8,,54.3,40.2,66.9,48.4,16,0,0,0,31,42,0,0,1,34,3,139,105,3.09,4.1,0.0,22
Calvin Brownholtz,83584,QB,UTEP,9,34,4,0,0.0,0,0,81,0,0,4,60,20.8,1,11,330,0,14,79.5,66.1,76.6,28.3,,,71.8,60.8,11,1,0,0,0,52,0,0,0,34,3,81,60,1.76,2.4,,10
Len'Neth Whitehead,124302,HB,TENNESSEE,5,33,4,3,44.9,93,0,207,0,0,4,112,39.9,5,12,307,0,14,79.7,78.8,76.0,,78.8,66.7,76.5,58.1,45,0,10,1,11,41,0,0,1,34,2,207,112,3.39,6.3,0.91,19
D'Eriq King,26636,QB,MIAMI FL,3,15,5,0,0.0,0,1,8,0,0,1,8,3.6,7,7,220,3,4,53.8,81.3,58.8,82.3,,,63.7,60.0,29,1,0,0,0,72,114,18,0,15,0,122,74,2.24,3.7,,7
Dane Kinamon,104192,HB,AIR FORCE,11,32,1,2,19.4,32,1,164,0,1,1,81,13.0,4,16,101,0,7,82.5,81.9,53.9,51.0,69.2,70.1,72.1,92.7,16,2,101,7,52,438,1,1,11,39,5,165,81,2.45,5.0,1.94,14
Dennis Grosel,60351,QB,BOSTON COL,8,22,4,1,12.3,19,0,75,0,0,1,29,6.0,6,17,121,4,1,50.4,70.4,59.4,64.3,,,78.1,60.0,19,3,0,0,0,214,79,11,0,22,2,154,49,1.48,4.7,,10
Asa Martin,83633,HB,MEMPHIS,10,33,4,1,14.4,15,0,104,0,0,4,64,16.5,2,9,218,1,13,54.7,66.4,4.9,,73.7,67.4,66.7,59.2,15,2,154,14,82,43,0,0,18,47,2,104,64,1.94,3.2,1.88,20
Trilion Coles,101076,HB,UCF,8,32,7,3,27.9,51,0,183,0,0,7,84,48.4,6,11,323,1,9,50.3,70.1,78.8,,53.0,64.7,70.5,68.6,19,0,31,6,41,48,0,0,6,38,1,183,84,2.63,5.7,0.76,17
Cade McNamara,101620,QB,MICHIGAN,12,24,0,0,0.0,0,0,1,0,0,0,11,0.0,2,8,222,3,5,79.0,78.6,79.5,76.3,,,65.6,60.1,20,2,0,0,0,394,64,8,0,24,1,65,20,0.63,2.0,,1
Jordon Brookshire,98678,QB,S DIEGO ST,5,22,8,2,17.5,34,0,114,0,0,4,48,39.7,7,11,284,2,7,76.5,72.3,83.1,62.2,,,78.6,60.0,22,0,0,0,0,148,80,10,0,22,5,194,123,3.84,6.1,,14
Keyon Henry-Brooks,98564,HB,LA TECH,9,32,9,1,13.8,15,0,109,1,1,9,88,72.4,2,4,208,0,13,79.4,64.0,80.5,,26.0,57.2,69.4,57.1,15,0,53,6,73,40,0,0,8,38,0,109,88,2.75,3.4,0.73,17
Zamar Wise,128106,QB,UMASS,7,28,8,3,37.0,54,0,125,0,0,7,81,67.5,8,12,216,1,23,48.8,68.5,78.4,51.6,,62.0,69.9,60.2,18,0,5,2,4,53,21,4,2,30,1,146,95,2.97,4.6,1.25,1
Larry McCammon III,97309,HB,FAU,11,32,6,1,17.0,24,0,141,0,3,6,101,69.3,1,6,165,1,14,50.9,63.8,82.2,,40.5,70.9,64.0,57.9,24,0,119,9,81,85,0,0,10,41,1,141,101,3.16,4.4,1.47,10
Marcus Carroll,123849,HB,GA STATE,7,32,4,1,13.4,15,0,112,0,0,4,73,27.7,3,7,175,0,3,79.5,67.6,77.8,,71.9,54.5,68.9,57.4,15,0,-2,1,23,49,0,0,2,33,1,112,73,2.28,3.5,-0.09,27
Marcus Pierce Jr.,124293,HB,TENNESSEE,6,32,5,2,32.3,42,0,130,0,0,5,71,34.7,3,8,307,0,13,79.7,77.3,76.2,,79.5,56.3,74.7,60.0,27,0,0,0,6,36,0,0,0,32,1,130,71,2.22,4.1,0.0,19
Lawrance Toafili,122421,HB,FLORIDA ST,9,32,3,2,35.6,58,0,163,0,2,3,106,39.4,6,8,167,0,22,79.5,68.9,81.4,,76.8,63.4,70.7,56.6,38,0,116,10,68,60,0,0,13,42,1,163,106,3.31,5.1,1.71,10
Darius Bracy,55048,HB,C MICHIGAN,7,32,7,4,46.4,96,0,207,0,0,7,116,70.5,6,13,134,1,19,50.8,78.7,79.7,59.3,14.8,41.2,83.4,74.0,48,0,37,4,19,35,0,0,4,36,0,207,116,3.63,6.5,1.95,13
Kato Nelson,40264,QB,AKRON,5,12,6,2,37.5,66,0,90,0,0,1,49,34.0,3,9,102,5,0,26.7,48.5,81.0,49.5,,,52.8,60.0,51,0,0,0,0,67,86,19,0,12,0,176,114,3.68,5.7,,7
Jon-Luke Peaker,145351,HB,DOMINION,6,31,11,3,44.0,66,0,150,1,1,11,82,96.2,3,11,263,0,4,79.3,68.8,77.9,,38.2,46.7,73.8,59.2,28,0,11,2,37,35,0,0,3,33,1,150,82,2.65,4.8,0.3,27
Gavin Hardison,100827,QB,UTEP,12,20,3,1,30.7,27,0,42,0,0,3,27,20.3,3,7,330,11,1,57.2,60.7,62.1,60.3,,,57.6,60.7,27,5,0,0,0,369,46,11,0,20,0,88,37,1.19,2.8,,6
Will Rogers,124184,QB,MISS STATE,12,8,3,0,0.0,0,0,-7,0,0,1,1,1.4,4,7,227,5,0,76.7,89.9,68.0,90.4,62.2,,41.4,60.0,14,4,-4,1,0,199,105,23,1,9,0,98,41,1.32,3.2,,5
Daetrich Harrington,57129,HB,APP STATE,4,31,5,1,13.6,15,0,110,0,2,5,69,47.2,2,6,108,0,8,79.5,68.4,79.5,,48.0,63.9,68.1,60.0,15,0,2,2,14,33,0,0,2,33,1,110,69,2.23,3.5,0.14,23
Jack Coan,60613,QB,NOTRE DAME,12,18,3,0,0.0,0,0,3,0,0,0,4,0.0,2,6,258,2,1,71.7,83.9,87.8,82.4,,57.2,63.1,60.0,21,1,0,0,0,248,77,13,0,18,2,80,56,1.81,2.6,,0
Will Howard,122599,QB,KANSAS ST,5,29,4,3,62.0,127,0,197,0,0,4,65,30.9,4,10,199,2,19,58.2,59.3,81.4,48.1,,,69.5,60.5,71,0,0,0,0,127,8,2,0,29,4,205,72,2.32,6.6,,7
Isaiah Chavez,128257,QB,NEW MEXICO,5,30,5,2,39.6,40,0,100,0,0,5,65,36.1,2,3,241,2,14,29.8,45.8,80.3,43.4,,60.0,52.4,60.0,21,0,0,0,1,121,1,1,0,30,0,101,68,2.19,3.3,0.0,15
Brandon Epton Jr.,144359,HB,SMU,7,31,3,1,19.4,18,0,93,0,0,3,62,18.8,3,8,287,0,9,79.3,67.3,77.8,,72.2,64.8,66.2,60.0,18,0,10,1,27,34,0,0,1,32,3,93,62,2.0,3.0,0.37,22
Stevie Rocker Jr.,146242,HB,ARIZONA,11,31,6,1,34.0,52,0,153,1,0,6,129,65.7,2,7,109,1,9,50.0,63.9,0.0,,20.0,61.0,70.0,53.0,52,1,53,7,59,50,0,0,9,38,0,153,129,4.16,4.9,0.9,21
Jiya Wright,77688,QB,LA MONROE,4,23,8,1,11.0,18,0,105,0,0,6,48,54.4,5,9,209,3,5,27.7,51.5,77.6,41.0,,,61.7,60.0,18,0,0,0,0,50,58,8,0,23,1,163,72,2.32,5.3,,14
