player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Bryce Huff,27128,ED,MEMPHIS,12,2,1,218,79.5,7,23,271,79.6,14.8,40,1,8.9,9,367,292,39,0,86.0,4,11,88,91.3,27.3,24,16.5,7,104,95,22
Austin Hall,27129,LB,MEMPHIS,12,0,0,218,57.6,4,4,78,20.7,2.6,2,2,6.4,1,426,88,9,0,60.1,1,2,18,17.4,0.0,0,13.9,1,109,19,4
Jack Walz III,27151,LB,BOWL GREEN,1,0,0,122,60.0,0,0,1,33.3,0.0,0,0,0.0,0,3,1,0,0,,0,0,0,0.0,,0,,0,1,0,0
Joeal Williams,27165,S,HOUSTON,11,0,0,182,58.7,1,4,15,7.2,20.0,3,1,16.7,0,207,15,5,0,61.0,1,3,11,9.9,18.2,2,18.2,0,111,11,4
Roman Brown,27228,LB,HOUSTON,12,0,0,182,52.3,1,7,76,20.8,3.9,3,0,5.3,0,380,79,8,0,53.2,0,4,31,35.5,6.5,2,6.5,0,93,33,4
Montez Sweat,27271,ED,MISS STATE,12,0,0,227,85.2,9,26,247,95.9,16.6,41,4,11.1,10,270,259,45,0,86.1,2,11,69,96.3,23.2,16,19.6,7,81,78,20
Jon Reschke,27292,LB,MICH STATE,12,0,0,223,53.0,1,0,32,19.4,3.1,1,0,1.6,0,165,32,1,0,53.5,0,0,6,11.3,0.0,0,0.0,0,53,6,0
Matt Morrissey,27297,S,MICH STATE,12,0,0,223,52.4,0,0,8,4.9,0.0,0,0,0.0,0,183,9,0,0,54.4,0,0,4,6.3,0.0,0,0.0,0,79,5,0
Raequan Williams,27300,DI,MICH STATE,12,4,0,223,64.7,6,15,335,100.0,6.0,20,1,3.4,1,350,350,22,1,68.3,6,8,123,100.0,12.2,15,6.5,1,129,129,15
Dillon Alexander,27359,ED,MICH STATE,1,0,0,223,55.6,0,0,6,100.0,0.0,0,0,0.0,0,7,7,0,0,55.9,0,0,3,100.0,0.0,0,0.0,0,4,4,0
Reuben Jones,27371,ED,MICHIGAN,4,0,0,222,53.6,0,0,14,100.0,0.0,0,0,0.0,0,18,18,0,0,53.9,0,0,7,100.0,0.0,0,0.0,0,9,9,0
Carl Myers,27373,DI,MICHIGAN,3,0,0,222,63.2,0,1,6,100.0,16.7,1,0,8.3,0,9,9,1,0,57.0,0,0,2,100.0,0.0,0,0.0,0,4,4,0
Devin Bush,27375,LB,MICHIGAN,12,0,1,222,84.4,5,9,67,19.2,19.4,13,5,19.4,6,370,71,20,0,79.1,2,6,35,21.8,20.0,7,22.9,4,174,38,12
Michael Dwumfour,27376,DI,MICHIGAN,12,0,0,222,68.2,3,12,188,100.0,7.4,14,2,6.1,4,207,207,19,0,70.4,2,12,94,100.0,12.8,12,10.6,3,107,107,17
David Long Jr.,27377,CB,MICHIGAN,12,0,0,222,59.6,0,0,1,0.3,0.0,0,2,0.0,0,306,1,0,0,,0,0,0,0.0,,0,,0,146,0,0
Josh Uche,27379,ED,MICHIGAN,11,0,1,222,85.1,1,10,81,89.6,22.2,18,2,15.4,7,96,86,18,0,85.8,1,9,50,91.5,30.0,15,20.0,5,59,54,15
Tyree Kinnel,27380,S,MICHIGAN,12,0,0,222,61.1,0,0,14,4.4,7.1,1,4,0.0,0,339,15,0,0,66.4,0,0,5,3.2,20.0,1,0.0,0,157,5,0
Jerry Gibson,27388,DI,MINNESOTA,9,0,0,225,55.8,0,3,81,100.0,3.7,3,0,3.1,1,83,83,4,0,55.9,0,3,46,100.0,6.5,3,3.3,0,47,47,3
Damon Moore,27393,DI,S DIEGO ST,11,0,0,284,58.7,0,3,107,95.7,3.7,4,0,2.3,1,116,111,4,0,61.9,0,2,33,97.1,6.1,2,6.1,1,35,34,3
Ronnell Perkins,27441,S,MISSOURI,9,0,0,229,73.1,1,0,4,5.6,0.0,0,0,37.5,1,89,5,2,0,58.8,0,0,2,7.4,0.0,0,0.0,0,27,2,0
Jarius McDade,27498,DI,NEVADA,11,0,0,239,58.4,0,5,112,96.6,2.7,3,0,2.2,0,119,115,5,0,58.7,0,1,21,91.7,4.8,1,2.4,0,24,22,1
Lamont Simmons,27565,CB,GA TECH,9,0,0,176,52.4,1,0,4,2.6,0.0,0,0,12.5,0,189,5,1,0,58.1,1,0,1,2.3,0.0,0,50.0,0,44,1,1
Hudson Sullivan,27577,LB,NAVY,13,0,0,237,57.7,5,6,50,15.3,4.0,2,1,17.0,3,340,52,14,0,55.6,2,1,14,17.9,7.1,1,10.7,0,78,14,3
Josh Webb,27578,ED,NAVY,11,0,0,237,53.0,3,5,190,98.5,3.2,6,1,2.1,0,198,195,8,0,58.3,2,4,56,100.0,8.9,5,5.4,0,57,57,6
Mazzi Wilkins,27582,CB,USF,11,0,1,327,50.7,0,0,4,1.2,0.0,0,4,0.0,0,327,4,0,0,,0,0,0,0.0,,0,,0,111,0,0
Gerald Willis III,27584,DI,MIAMI FL,12,1,0,220,76.1,7,16,290,100.0,11.0,32,3,5.0,3,298,298,26,0,71.2,3,6,89,100.0,13.5,12,6.2,1,91,91,10
Kenny Bigelow Jr.,27603,DI,W VIRGINIA,11,0,0,343,70.8,3,11,208,99.1,6.3,13,0,4.3,2,219,217,16,0,70.3,1,1,15,100.0,13.3,2,6.7,0,17,17,2
George Helmuth,27616,LB,FRESNO ST,12,0,0,169,66.9,3,4,73,20.3,5.5,4,0,13.0,6,370,75,13,0,70.9,1,3,29,27.2,6.9,2,20.7,4,114,31,8
Lucas Weber,27625,LB,NEVADA,11,0,0,239,72.9,7,9,81,34.1,9.9,8,1,12.3,2,252,86,18,0,74.9,2,2,18,37.3,22.2,4,16.7,1,51,19,5
Alex Hart,27631,LB,NEW MEXICO,3,0,0,241,58.8,0,2,11,17.7,9.1,1,0,9.1,0,62,11,2,0,64.0,0,2,4,19.0,25.0,1,25.0,0,21,4,2
Everett Powell,27632,ED,NEW MEXICO,6,0,0,241,55.0,0,0,17,81.8,0.0,0,0,5.9,1,22,18,1,0,57.2,0,0,6,100.0,0.0,0,16.7,1,6,6,1
Jalen Johnson,27641,LB,GA TECH,12,0,0,176,65.2,1,10,94,32.7,6.4,6,0,6.9,1,300,98,12,0,75.7,1,7,30,41.9,20.0,6,16.7,1,74,31,9
Terrence Alexander,27710,CB,LSU,9,0,1,211,52.6,0,1,3,1.7,0.0,0,2,16.7,0,181,3,1,0,53.8,0,1,2,2.4,0.0,0,25.0,0,82,2,1
Lui Fa'amasino,27730,LB,NEW MEX ST,1,0,0,242,55.4,0,0,3,12.5,0.0,0,0,0.0,0,24,3,0,0,59.6,0,0,1,11.1,0.0,0,0.0,0,9,1,0
D'Angelo Ross,27732,CB,NEW MEXICO,12,0,1,241,58.6,0,1,9,2.8,0.0,0,4,5.6,0,397,11,1,0,55.1,0,0,2,2.0,0.0,0,0.0,0,149,3,0
Jarius Morehead,27752,S,NC STATE,12,0,0,248,67.4,0,0,7,2.1,28.6,2,1,0.0,0,480,10,0,0,65.2,0,0,2,2.6,50.0,1,0.0,0,152,4,0
Jalen Dalton,27753,DI,N CAROLINA,7,1,0,245,79.7,2,8,125,100.0,11.2,14,2,6.4,3,131,131,13,1,71.6,1,4,43,100.0,14.0,6,8.1,1,45,45,6
Taylor Robinson,27804,S,N TEXAS,11,0,0,251,60.1,1,0,6,1.5,0.0,0,3,8.3,0,452,7,1,0,65.2,1,0,2,1.4,0.0,0,25.0,0,141,2,1
Detric Bing-Dukes,27807,LB,OLE MISS,7,0,0,226,53.9,0,0,5,8.6,0.0,0,0,0.0,0,58,5,0,0,58.8,0,0,1,5.0,0.0,0,0.0,0,20,1,0
Quintin Wynne,27823,ED,N ILLINOIS,12,0,0,254,68.4,5,11,158,98.2,12.0,19,4,6.3,2,171,168,18,0,67.5,2,8,55,98.3,21.8,12,10.9,1,58,57,11
Sutton Smith,27832,ED,N ILLINOIS,12,1,1,254,90.5,11,30,405,99.8,14.3,58,4,8.3,13,433,432,54,1,91.3,4,17,155,99.4,21.3,33,13.2,10,165,164,31
Armon Watts,27844,DI,ARKANSAS,12,2,0,111,88.4,2,15,251,100.0,11.6,29,0,6.6,8,268,268,25,2,90.2,1,11,110,100.0,18.2,20,10.9,6,116,116,18
O.J. Smith,27891,DI,MINNESOTA,6,0,0,225,53.7,0,2,75,100.0,0.0,0,0,1.3,0,82,82,2,0,54.6,0,2,20,100.0,0.0,0,5.0,0,21,21,2
Joe Gaziano,27949,ED,NWESTERN,12,1,0,256,80.3,11,23,321,81.9,13.1,42,0,7.5,7,414,339,41,0,70.2,2,14,119,96.3,17.6,21,10.1,4,134,129,20
Trent Goens,27950,ED,NWESTERN,12,3,0,256,67.4,3,9,152,89.9,7.9,12,1,6.6,4,179,161,16,1,61.5,0,4,56,96.8,8.9,5,7.1,2,63,61,6
Fred Wyatt,27951,DI,NWESTERN,12,0,0,256,52.0,0,1,210,99.1,0.5,1,0,0.2,0,222,220,1,0,53.8,0,1,53,98.2,1.9,1,0.9,0,56,55,1
Alonzo Mayo,27952,CB,NWESTERN,4,0,0,256,59.2,0,0,1,0.9,0.0,0,0,0.0,0,114,1,0,0,59.2,0,0,1,2.8,0.0,0,0.0,0,36,1,0
Nathan Fox,27953,LB,NWESTERN,1,0,0,256,63.1,0,1,1,14.3,0.0,0,0,50.0,0,7,1,1,0,,0,0,0,,,0,,0,0,0,0
Trae Williams,27962,CB,NWESTERN,9,0,0,256,72.6,0,2,7,2.6,0.0,0,1,28.6,1,265,7,3,0,80.1,0,2,3,3.4,0.0,0,66.7,1,89,3,3
Austin Exford,27965,S,APP STATE,11,0,0,108,55.4,0,0,3,1.5,0.0,0,0,0.0,0,194,3,0,0,57.0,0,0,2,3.4,0.0,0,0.0,0,59,2,0
Robert Landers,28064,DI,OHIO STATE,11,0,0,260,66.3,2,2,160,100.0,5.6,9,2,1.9,1,173,173,5,0,59.4,1,1,56,100.0,5.4,3,1.8,0,62,62,2
DaVon Hamilton,28072,DI,OHIO STATE,12,0,0,260,68.6,2,4,151,99.4,7.9,12,2,2.0,0,164,163,6,0,70.0,1,2,40,100.0,15.0,6,3.8,0,47,47,3
Jashon Cornell,28074,ED,OHIO STATE,12,0,0,260,53.8,1,1,110,98.4,2.7,3,1,0.9,0,122,120,2,0,55.0,1,0,34,97.5,2.9,1,1.5,0,40,39,1
Dre'Mont Jones,28075,DI,OHIO STATE,12,2,1,260,90.7,14,21,373,100.0,13.4,50,5,7.1,9,403,403,44,1,90.7,6,11,126,100.0,18.3,23,10.7,5,141,141,22
Josh Norwood,28076,CB,W VIRGINIA,11,0,0,343,57.0,0,1,4,1.8,0.0,0,5,12.5,0,333,6,1,0,59.3,0,0,1,2.4,0.0,0,0.0,0,41,1,0
Rodjay Burns,28078,CB,LOUISVILLE,10,0,0,210,54.2,0,0,8,3.9,0.0,0,0,0.0,0,206,8,0,0,54.6,0,0,4,5.9,0.0,0,0.0,0,68,4,0
Justin Hilliard,28079,LB,OHIO STATE,6,2,0,260,71.5,0,0,5,9.6,0.0,0,0,0.0,0,52,5,0,0,59.4,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Damon Arnette,28080,CB,OHIO STATE,11,0,0,260,53.7,0,0,5,2.9,0.0,0,5,0.0,0,273,8,0,0,,0,0,0,0.0,,0,,0,92,0,0
Malik Harrison,28081,LB,OHIO STATE,11,1,0,260,69.4,0,14,57,15.4,12.3,7,1,21.1,5,415,64,19,0,68.2,0,8,18,14.9,16.7,3,38.9,3,141,21,11
Keandre Jones,28092,LB,OHIO STATE,3,0,0,260,64.6,0,1,5,27.8,0.0,0,0,30.0,1,18,5,2,0,56.9,0,0,2,50.0,0.0,0,0.0,0,4,2,0
Neville Gallimore,28094,DI,OKLAHOMA,11,0,0,261,74.6,2,14,264,100.0,10.6,28,2,4.2,3,279,279,19,0,67.7,0,6,81,100.0,12.3,10,4.9,1,86,86,7
Mark Jackson Jr.,28095,ED,OKLAHOMA,10,0,0,261,85.4,4,19,170,60.3,21.2,36,0,9.7,5,292,176,28,0,86.9,3,14,65,68.7,33.8,22,17.7,3,99,68,20
Jamey Mosley,28100,ED,ALABAMA,10,1,0,103,65.4,1,1,46,90.2,6.5,3,0,6.5,2,51,46,4,1,68.7,1,1,19,90.5,10.5,2,10.5,1,21,19,3
Mufu Taiwo,28144,DI,DOMINION,11,1,0,263,62.4,1,3,106,100.0,4.7,5,0,1.9,0,114,114,4,1,62.5,0,2,24,100.0,12.5,3,4.2,0,27,27,2
Jamez Brickhouse,28145,CB,DOMINION,10,0,0,263,60.0,0,0,0,0.6,,0,5,,0,174,1,0,0,,0,0,0,0.0,,0,,0,45,0,0
Kevin Bletzer,28156,LB,BOSTON COL,10,1,0,121,69.8,0,3,18,22.1,5.6,1,1,8.3,0,86,19,3,0,53.4,0,0,7,26.7,0.0,0,0.0,0,30,8,0
Kane Miskel,28163,CB,DOMINION,9,0,0,263,64.5,0,0,7,4.1,0.0,0,1,14.3,1,171,7,1,0,72.5,0,0,2,3.7,0.0,0,50.0,1,54,2,1
Jake Khoury,28167,DI,BUFFALO,6,0,0,126,60.9,0,1,24,100.0,4.2,1,0,2.1,0,24,24,1,0,65.3,0,1,5,100.0,20.0,1,10.0,0,5,5,1
Quentin Tartabull,28215,S,CAL,9,0,0,130,55.6,0,1,5,6.1,0.0,0,0,10.0,0,82,5,1,0,57.7,0,0,2,8.3,0.0,0,0.0,0,24,2,0
Ray Ellis,28231,DI,FAU,12,0,0,165,61.3,0,4,94,100.0,6.4,6,1,2.1,0,99,99,4,0,57.6,0,1,21,100.0,9.5,2,2.4,0,22,22,1
Gus Cumberlander,28247,DI,OREGON,10,0,0,264,74.8,1,6,77,100.0,13.0,10,1,9.7,4,80,80,11,0,79.6,1,4,43,100.0,16.3,7,15.1,4,44,44,9
Drayton Carlberg,28248,DI,OREGON,12,1,0,264,74.6,4,8,180,100.0,7.8,14,2,5.0,3,192,192,15,0,88.1,4,6,66,100.0,13.6,9,12.1,3,72,72,13
A.J. Hotchkins,28250,LB,UTEP,12,0,0,330,68.7,0,7,82,22.9,6.1,5,1,12.8,7,385,88,14,0,76.3,0,4,34,55.2,11.8,4,23.5,6,67,37,10
Troy Dye,28251,LB,OREGON,12,5,0,264,69.2,4,5,65,14.4,4.6,3,2,6.9,0,465,67,9,1,62.0,1,2,20,12.4,5.0,1,7.5,0,170,21,3
Gary Baker,28252,DI,OREGON,12,1,0,264,55.8,0,8,152,100.0,5.3,8,0,2.6,0,162,162,8,0,63.8,0,3,31,100.0,16.1,5,4.8,0,33,33,3
Keith Simms,28255,LB,OREGON,6,0,0,264,56.7,0,3,27,40.9,7.4,2,0,5.6,0,66,27,3,0,60.9,0,3,14,66.7,14.3,2,10.7,0,21,14,3
Kain Daub,28279,ED,FAU,6,0,0,165,52.5,0,1,36,100.0,0.0,0,0,1.4,0,37,37,1,0,52.9,0,1,12,100.0,0.0,0,4.2,0,12,12,1
Shareef Miller,28307,ED,PENN STATE,12,0,2,266,71.2,6,29,314,95.1,12.7,40,6,7.2,5,349,332,40,0,69.8,2,19,148,96.4,16.2,24,9.1,3,167,161,24
Kevin Givens,28308,DI,PENN STATE,11,1,1,266,71.8,3,20,299,100.0,9.4,28,1,4.8,3,316,316,26,0,68.0,2,11,148,100.0,10.8,16,6.4,3,159,159,16
Robert Windsor,28310,DI,PENN STATE,12,0,1,266,74.3,4,16,295,100.0,10.5,31,10,6.1,8,311,311,28,0,75.8,1,13,121,100.0,14.9,18,9.9,5,130,130,19
Garrett Taylor,28311,S,PENN STATE,12,0,0,266,60.0,0,1,8,2.5,0.0,0,1,6.3,0,355,9,1,0,62.7,0,1,5,3.0,0.0,0,10.0,0,165,5,1
Ian Bush,28331,DI,GA SOUTHRN,11,0,0,174,81.0,0,9,121,100.0,12.4,15,0,5.4,2,129,129,11,0,75.0,0,2,25,100.0,12.0,3,8.0,1,26,26,3
Shane Roy,28366,DI,PITTSBURGH,12,1,0,268,60.9,1,4,183,99.0,1.6,3,1,1.9,1,199,197,6,0,60.2,1,0,49,96.5,0.0,0,3.1,1,57,55,2
Roe Wilkins,28429,ED,RICE,13,0,0,275,66.2,2,19,317,98.8,7.9,25,0,3.6,1,333,329,22,0,72.9,0,11,108,99.1,13.9,15,6.0,1,112,111,12
Myles Adams,28430,DI,RICE,13,1,0,275,65.2,2,16,220,98.7,7.3,16,0,5.5,3,232,229,21,0,70.2,1,11,82,100.0,14.6,12,9.8,2,86,86,14
Najee Clayton,28437,ED,W MICHIGAN,11,2,1,347,64.7,2,11,209,88.0,5.7,12,2,5.0,4,249,219,17,0,59.1,0,6,79,94.3,6.3,5,7.6,3,88,83,9
Jermaine Sheriff,28469,DI,FIU,12,0,0,166,60.0,0,4,146,100.0,2.7,4,1,2.7,2,151,151,6,0,61.6,0,3,61,100.0,4.9,3,5.7,2,62,62,5
Kobe Smith,28488,DI,S CAROLINA,12,0,0,289,64.2,1,9,152,99.4,6.6,10,0,4.6,2,165,164,12,0,67.8,0,5,38,100.0,13.2,5,9.2,1,40,40,6
Kris Harris,28493,LB,FAU,3,0,0,165,60.0,0,0,1,7.7,0.0,0,0,0.0,0,13,1,0,0,60.0,0,0,1,10.0,0.0,0,0.0,0,10,1,0
Markel Winters,28516,ED,OLE MISS,6,0,0,226,61.3,2,1,75,95.2,5.3,4,0,8.7,5,84,80,8,0,61.1,1,1,21,95.8,14.3,3,14.3,2,24,23,4
Matt Bahr,28617,LB,KENT STATE,11,0,0,201,68.2,1,6,35,11.8,5.7,2,1,18.6,3,304,36,10,0,67.5,1,3,16,17.7,6.3,1,25.0,2,96,17,6
Darius West,28638,S,KENTUCKY,12,0,0,202,58.0,0,1,4,1.1,0.0,0,3,12.5,0,376,4,1,0,59.6,0,1,1,0.6,0.0,0,50.0,0,161,1,1
De'Monte Ruth,28640,CB,IOWA STATE,9,0,0,193,57.7,0,0,5,4.4,0.0,0,2,0.0,0,114,5,0,0,,0,0,0,0.0,,0,,0,20,0,0
Sam Sizelove,28642,LB,KANSAS ST,7,0,0,199,62.0,0,1,8,7.0,12.5,1,0,6.3,0,114,8,1,0,59.2,0,0,1,4.8,0.0,0,0.0,0,21,1,0
Will Dawkins,28645,S,UAB,10,0,0,321,57.7,1,0,2,2.1,0.0,0,0,25.0,0,94,2,1,0,,0,0,0,0.0,,0,,0,30,0,0
Cornelius Sturghill,28784,CB,LOUISVILLE,12,0,0,210,65.8,0,2,4,1.7,0.0,0,0,25.0,0,230,4,2,0,58.3,0,0,1,1.3,0.0,0,0.0,0,80,1,0
Dylan Jackson,28846,DI,STANFORD,11,1,0,300,55.5,1,10,287,100.0,3.5,10,0,2.3,1,296,296,12,0,56.7,0,8,95,100.0,4.2,4,5.3,1,97,97,9
Sean Barton,28847,LB,STANFORD,12,0,1,300,62.7,3,6,58,16.9,6.9,4,1,12.9,3,355,60,12,0,59.6,2,3,33,22.2,12.1,4,10.6,1,153,34,6
Joseph Broadnax Jr.,28850,DI,TCU,7,0,1,305,56.2,1,4,129,100.0,3.9,5,2,1.9,0,137,137,5,0,55.0,1,1,53,100.0,3.8,2,1.9,0,57,57,2
Richard Moore,28853,LB,SMU,12,0,0,287,62.7,4,13,107,29.8,7.5,8,4,14.5,7,376,112,24,0,63.8,0,4,28,32.2,14.3,4,21.4,4,90,29,8
Bryan London II,28856,LB,TEXAS ST,12,3,0,314,71.3,2,5,41,12.1,9.8,4,1,8.5,0,363,44,7,0,66.0,1,3,20,22.8,15.0,3,10.0,0,101,23,4
Diamon Cannon,28863,LB,TULSA,11,1,0,320,53.8,1,4,66,22.1,1.5,1,1,5.3,1,317,70,6,0,55.2,0,2,24,50.0,4.2,1,8.3,1,50,25,3
A.J. Wooten,28905,DI,UCF,11,0,0,323,51.7,0,6,190,100.0,1.1,2,0,2.1,1,201,201,7,0,53.5,0,6,89,100.0,2.2,2,4.5,1,94,94,7
Nevelle Clarke,28931,CB,UCF,11,0,0,323,68.6,0,0,2,0.5,0.0,0,3,50.0,1,391,2,1,0,70.8,0,0,0,0.0,,0,,1,175,0,1
Brendon Hayes,28933,ED,UCF,11,0,0,323,66.9,2,22,221,97.5,10.4,23,3,6.8,3,241,235,27,0,64.5,1,10,97,98.1,11.3,11,7.7,2,108,106,13
Evan Austrie,28985,S,UNLV,11,0,0,325,52.3,0,0,11,2.9,0.0,0,0,0.0,0,378,11,0,0,56.5,0,0,2,1.9,0.0,0,0.0,0,105,2,0
Soli Afalava,28986,S,UNLV,5,0,0,325,55.3,0,1,7,18.9,0.0,0,0,7.1,0,37,7,1,0,55.0,0,0,4,25.0,0.0,0,0.0,0,16,4,0
Javin White,28987,LB,UNLV,12,0,0,325,60.1,1,4,38,9.7,2.6,1,1,9.2,1,403,39,6,0,64.1,1,2,10,10.2,0.0,0,25.0,1,98,10,4
Jericho Flowers,28988,CB,UNLV,10,0,1,325,54.5,0,0,4,1.2,0.0,0,2,0.0,0,322,4,0,0,59.8,0,0,1,1.2,0.0,0,0.0,0,85,1,0
Michael McGinnis,29020,LB,INDIANA,1,0,0,190,67.7,0,1,3,37.5,33.3,1,0,16.7,0,8,3,1,0,64.9,0,1,1,20.0,100.0,1,50.0,0,5,1,1
Manu Hudson-Rasmussen,29046,CB,HAWAII,13,0,1,180,53.5,0,1,15,4.3,0.0,0,2,3.3,0,372,16,1,0,55.8,0,0,3,2.3,0.0,0,0.0,0,132,3,0
Kirk Livingstone,29052,ED,USF,12,1,1,327,66.6,7,14,227,98.0,9.7,22,2,6.4,4,245,240,25,0,71.7,2,7,73,98.8,15.1,11,10.3,3,80,79,12
Gaje Ferguson,29055,S,UTAH ST,12,0,0,329,74.5,2,2,16,4.9,12.5,2,2,18.8,1,386,19,5,0,73.2,0,2,4,4.2,50.0,2,25.0,0,96,4,2
Demonte King,29071,S,ARIZONA ST,11,0,1,110,57.4,0,1,25,7.2,4.0,1,2,2.0,0,388,28,1,0,58.2,0,0,5,5.9,20.0,1,0.0,0,136,8,0
Jahmal Jones,29099,ED,MIDDLE TN,12,0,0,224,60.9,6,10,267,99.3,8.6,23,1,4.1,3,279,277,19,0,58.8,1,3,75,98.8,9.3,7,4.0,1,80,79,5
Joejuan Williams,29113,CB,VANDERBILT,12,0,1,333,54.6,0,1,5,1.9,0.0,0,5,30.0,1,431,8,2,0,56.2,0,1,2,1.7,0.0,0,25.0,0,120,2,1
Andrew Rector,29114,LB,VANDERBILT,1,0,0,333,57.8,0,0,2,40.0,0.0,0,0,0.0,0,5,2,0,0,59.6,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Donovan Sheffield,29115,CB,VANDERBILT,10,0,0,333,60.0,0,0,1,0.4,0.0,0,0,0.0,0,236,1,0,0,,0,0,0,0.0,,0,,0,63,0,0
Richard Burney,29120,DI,VIRGINIA,3,0,0,335,56.5,1,4,64,100.0,6.3,4,0,3.9,0,69,69,5,0,57.7,1,2,28,100.0,10.7,3,5.4,0,30,30,3
Darryl Randolph,29121,CB,MIDDLE TN,12,1,1,224,78.8,0,0,4,0.9,25.0,1,8,0.0,0,453,4,0,0,,0,0,0,0.0,,0,,0,146,0,0
Walter Brady,29153,ED,AKRON,12,0,0,102,70.3,3,16,154,100.0,13.0,20,1,8.1,3,165,165,22,0,73.8,1,11,69,100.0,21.7,15,11.6,2,76,76,14
Darius Harris,29188,LB,MIDDLE TN,12,1,0,224,72.5,7,9,136,35.0,14.0,19,2,9.6,5,397,139,21,0,81.4,4,5,49,41.5,30.6,15,15.3,3,123,51,12
Darrius Liggins,29231,ED,MIDDLE TN,12,1,0,224,55.4,0,9,144,98.1,4.2,6,0,3.1,0,158,155,9,0,55.3,0,3,53,98.2,5.7,3,2.8,0,57,56,3
Deshon Cooper,29238,ED,GA SOUTHRN,12,0,0,174,57.6,0,1,68,61.3,4.4,3,2,2.2,1,119,73,2,0,57.8,0,0,19,76.9,10.5,2,0.0,0,26,20,0
Noah Furbush,29239,ED,MICHIGAN,11,1,0,222,55.9,0,3,38,60.3,2.6,1,0,3.9,0,68,41,3,0,56.4,0,2,21,71.0,0.0,0,4.8,0,31,22,2
DJ Beavers,29249,LB,WASHINGTON,3,0,0,340,64.3,0,1,5,10.0,20.0,1,0,10.0,0,60,6,1,0,66.5,0,0,4,33.3,25.0,1,0.0,0,12,4,0
Darrion Owens,29257,LB,HOUSTON,4,0,0,182,54.0,0,0,10,45.5,0.0,0,0,0.0,0,22,10,0,0,55.9,0,0,3,42.9,0.0,0,0.0,0,7,3,0
Hunter Dale,29306,S,WASH STATE,12,0,0,341,61.0,0,4,45,10.8,4.4,2,2,6.7,1,435,47,5,0,66.6,0,2,14,13.7,7.1,1,14.3,1,117,16,3
Stone Wolfley,29316,ED,W VIRGINIA,5,0,0,343,54.1,0,0,14,100.0,0.0,0,0,0.0,0,15,15,0,0,56.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Adam Shuler,29321,DI,FLORIDA,12,0,0,163,57.9,2,10,188,99.0,4.8,9,1,3.7,1,205,203,13,0,59.8,0,7,64,100.0,6.3,4,7.0,1,70,70,8
Toyous Avery Jr.,29323,S,W VIRGINIA,10,0,0,343,56.9,2,3,14,3.9,0.0,0,0,17.9,0,360,14,5,0,54.0,0,2,6,12.5,0.0,0,16.7,0,48,6,2
Adam Hensley,29365,LB,W VIRGINIA,3,0,0,343,67.2,0,0,3,18.2,0.0,0,0,33.3,1,22,4,1,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
David Long Jr.,29367,LB,W VIRGINIA,11,1,0,343,83.4,6,15,107,28.0,15.0,16,2,18.2,9,410,115,30,0,79.3,3,5,36,69.1,19.4,7,25.0,5,55,38,13
Zach Sandwisch,29368,LB,W VIRGINIA,4,0,0,343,49.6,0,1,17,22.2,0.0,0,0,2.9,0,81,18,1,0,53.4,0,0,4,50.0,0.0,0,0.0,0,8,4,0
Germaine Pratt,29407,LB,NC STATE,11,1,0,248,84.8,7,13,72,17.7,9.7,7,0,22.2,6,436,77,26,1,67.9,1,3,24,19.0,12.5,3,12.5,1,142,27,5
Peyton Newell,29417,DI,NEBRASKA,12,0,0,238,54.9,0,0,52,100.0,0.0,0,0,0.0,0,53,53,0,0,55.4,0,0,14,100.0,0.0,0,0.0,0,14,14,0
Deonte Holden,29464,ED,NC STATE,12,0,0,248,60.3,2,15,244,98.5,7.8,19,2,5.5,5,259,255,22,0,58.8,2,5,84,97.8,10.7,9,5.4,1,92,90,8
Matt Jarzynka,29477,ED,NEBRASKA,1,0,0,238,67.9,0,0,3,100.0,0.0,0,0,33.3,1,3,3,1,0,,0,0,0,,,0,,0,0,0,0
Justin Brent,29526,S,NEVADA,7,0,0,239,70.6,0,0,3,4.5,0.0,0,1,33.3,1,67,3,1,0,,0,0,0,0.0,,0,,0,16,0,0
Daquan Baker,29550,LB,NEW MEXICO,8,0,0,241,67.4,0,2,22,56.4,13.6,3,0,9.1,1,39,22,3,0,65.8,0,2,10,71.4,20.0,2,10.0,0,14,10,2
Der'Quione Mobley,29561,LB,W KENTUCKY,10,0,0,346,64.0,1,1,10,26.3,0.0,0,0,10.0,0,38,10,2,0,61.6,0,1,6,35.3,0.0,0,8.3,0,17,6,1
