player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Antario Brown,145868,HB,N ILLINOIS,12,187,30,12,46.3,539,0,1164,0,4,30,578,52.8,25,40,254,1,83,84.2,81.8,44.5,,49.8,74.8,80.1,55.0,80,1,52,12,97,233,0,0,13,199,10,1164,578,3.09,6.2,0.54,101
Jonathon Brooks,144721,HB,TEXAS,10,187,63,16,43.3,492,0,1135,2,13,63,732,140.3,24,51,311,1,86,84.1,91.5,86.1,,77.0,76.0,91.9,64.3,67,0,286,25,191,203,0,0,29,212,10,1135,732,3.91,6.1,1.5,101
Ray Davis,101072,HB,KENTUCKY,12,185,50,15,43.6,463,0,1063,2,6,50,723,102.7,30,51,202,1,118,84.4,87.7,25.4,,34.5,69.6,91.3,75.8,75,2,318,28,233,217,0,0,35,213,13,1063,723,3.91,5.7,1.36,64
Thomas Castellanos,158433,QB,BOSTON COL,12,145,46,13,31.8,340,0,786,1,0,34,363,57.9,40,67,121,7,99,63.6,71.2,47.9,59.2,,54.3,79.0,60.0,45,8,-11,2,1,421,284,40,2,147,11,1070,515,2.78,5.8,-11.0,12
Devin Neal,144558,HB,KANSAS,12,183,52,21,49.2,595,0,1209,1,9,52,688,110.8,31,52,198,1,104,83.6,85.0,88.4,56.6,40.2,66.8,88.0,60.9,75,0,214,24,186,257,0,0,30,207,15,1209,688,3.76,6.6,1.15,71
Peny Boone,129498,HB,TOLEDO,12,182,50,20,47.5,638,0,1343,0,1,50,793,114.0,40,58,316,5,106,47.6,89.3,11.3,,64.5,58.5,90.3,68.2,71,2,186,13,132,233,0,0,15,195,15,1343,793,4.36,7.4,1.41,75
Braelon Allen,145159,HB,WISCONSIN,11,181,49,16,40.4,397,0,982,1,6,49,682,99.2,24,58,349,4,57,57.2,74.9,85.3,,30.0,60.9,78.6,65.7,52,0,131,28,180,212,0,0,30,209,12,982,682,3.77,5.4,0.73,121
Ashton Jeanty,157196,HB,BOISE ST,10,180,62,15,39.3,433,0,1103,0,21,62,767,162.2,30,63,120,4,109,57.6,93.9,50.1,,66.5,91.1,93.5,54.3,68,1,546,38,161,227,0,0,41,218,13,1103,767,4.26,6.1,3.39,68
Sieh Bangura,145886,HB,OHIO,12,178,13,7,17.6,143,0,811,4,4,13,482,23.5,21,52,259,2,118,74.0,71.7,52.9,,53.1,52.4,75.6,64.6,26,1,160,18,189,215,0,0,26,196,7,811,482,2.71,4.6,0.85,59
Blake Watson,84363,HB,MEMPHIS,12,177,45,13,44.0,459,0,1044,2,22,45,617,102.9,30,52,218,2,31,75.5,80.9,86.8,,49.8,76.5,83.4,63.3,69,0,461,50,305,224,0,0,56,227,14,1044,617,3.49,5.9,1.51,144
Dillon Johnson,124176,HB,WASHINGTON,11,173,37,12,38.5,368,0,955,0,4,37,526,65.3,22,54,340,2,87,73.9,86.8,85.7,,66.9,70.4,87.1,55.4,53,1,141,18,156,200,0,0,19,191,12,955,526,3.04,5.5,0.9,86
Devin Mockobee,145111,HB,PURDUE,12,170,38,9,28.8,232,0,805,1,4,38,547,71.5,21,46,273,8,67,26.4,65.4,46.0,,19.9,50.6,71.9,49.6,65,2,177,19,156,200,0,0,21,189,6,805,547,3.22,4.7,1.13,99
CJ Donaldson Jr.,157372,HB,W VIRGINIA,12,169,23,7,17.9,142,1,795,3,1,23,493,39.3,20,53,343,0,64,90.5,79.8,0.0,,45.4,45.7,86.4,52.0,32,4,59,9,137,235,0,0,14,178,11,795,493,2.92,4.7,0.43,101
Emmanuel Michel,145972,FB,AIR FORCE,10,168,17,3,11.7,85,0,725,0,0,17,359,21.6,10,46,101,2,58,71.5,75.4,48.7,,80.5,54.2,74.3,55.9,53,1,0,0,13,320,0,0,0,168,9,725,359,2.14,4.3,0.0,10
Nay'Quan Wright,98803,HB,USF,12,168,29,12,40.3,300,0,744,0,3,29,555,60.1,21,43,327,1,89,82.0,74.5,54.0,52.7,62.7,51.4,79.1,59.7,47,1,12,8,189,235,0,0,9,176,7,744,555,3.3,4.4,0.06,77
Jase McClellan,123926,HB,ALABAMA,12,167,45,12,30.1,241,0,801,1,4,45,543,89.0,24,42,103,0,90,90.5,79.0,46.0,,26.1,56.5,83.8,50.7,29,1,128,12,152,203,0,0,15,179,6,801,543,3.25,4.8,0.84,76
Carson Steele,145632,HB,UCLA,12,167,40,8,22.4,189,0,845,1,8,40,643,100.4,26,43,324,2,71,72.2,76.6,85.7,,19.3,62.6,81.2,58.6,42,0,163,17,160,194,0,0,20,184,6,845,643,3.85,5.1,1.02,95
Jawhar Jordan,99595,HB,LOUISVILLE,12,167,32,14,45.0,482,0,1071,2,6,32,547,67.3,23,49,210,1,56,82.5,89.8,85.6,,51.9,64.0,91.3,56.6,74,0,225,18,161,195,0,0,22,185,13,1071,547,3.28,6.4,1.4,109
Phil Mafah,144123,HB,CLEMSON,12,167,40,14,43.6,392,0,899,1,4,40,629,89.1,20,48,140,3,71,63.2,80.1,85.8,60.4,57.1,56.2,85.2,49.5,49,0,105,19,189,222,0,0,24,186,9,899,629,3.77,5.4,0.56,90
Cameron Skattebo,147787,HB,ARIZONA ST,12,164,55,6,18.6,146,0,786,1,12,55,494,107.3,21,51,110,2,83,73.8,76.1,34.3,55.5,54.0,56.0,84.2,60.1,66,3,286,24,233,215,0,0,33,188,9,786,494,3.01,4.8,1.23,79
Nicholas Singleton,164188,HB,PENN STATE,12,163,20,8,21.5,151,0,702,2,2,20,454,33.1,14,36,266,2,59,64.0,69.5,85.8,,25.9,66.9,70.8,57.3,24,0,222,22,172,214,0,0,26,185,8,702,454,2.79,4.3,1.29,104
Bucky Irving,144970,HB,OREGON,12,163,61,16,38.8,409,0,1055,2,19,61,651,152.1,31,54,264,1,96,82.8,87.1,86.2,60.4,21.1,74.4,91.1,62.2,56,0,361,47,286,186,0,0,52,210,10,1055,651,3.99,6.5,1.26,62
Rashad Amos,124224,HB,MIAMI OH,12,162,32,14,45.3,372,1,821,0,0,32,594,70.7,23,41,221,1,38,81.7,81.5,82.9,,72.9,62.1,79.5,49.3,66,1,3,4,41,192,0,0,4,166,10,821,594,3.67,5.1,0.07,124
Kaytron Allen,164158,HB,PENN STATE,12,162,36,10,29.4,249,0,848,3,7,36,532,80.2,17,49,266,2,53,71.8,84.7,85.2,60.6,32.6,48.1,90.5,59.4,50,0,81,14,143,206,0,0,21,176,6,848,532,3.28,5.2,0.57,109
Jalen White,122464,HB,GA SOUTHRN,10,160,43,15,38.7,348,0,899,3,4,43,517,86.3,33,53,174,2,105,81.4,76.5,85.8,,43.1,41.7,85.9,67.2,45,0,65,16,261,181,0,0,25,176,9,899,517,3.23,5.6,0.25,52
Nate Noel,122249,HB,APP STATE,10,158,29,9,36.0,283,0,786,0,4,29,377,45.8,16,35,108,1,32,81.5,73.6,86.4,,28.4,65.8,75.1,65.6,68,0,75,14,116,179,0,0,17,172,5,786,377,2.39,5.0,0.65,126
Kairee Robinson,101299,HB,S JOSE ST,11,158,52,21,51.1,575,0,1125,2,4,52,691,140.8,35,59,285,2,79,74.6,91.6,84.9,,36.7,59.8,93.3,58.8,52,0,197,16,119,187,0,0,18,174,18,1125,691,4.37,7.1,1.66,78
Jamal Haynes,143918,HB,GA TECH,12,157,36,17,46.5,434,1,933,2,11,36,493,83.4,27,48,176,2,57,71.7,78.6,47.6,,36.8,57.6,83.4,61.6,67,1,151,20,163,210,0,0,29,177,7,933,493,3.14,5.9,0.93,100
Jermaine Brown Jr.,97084,HB,UAB,12,157,44,14,38.1,309,0,811,1,10,44,566,98.3,27,48,321,1,72,82.5,82.9,54.8,35.0,42.0,74.5,87.2,72.7,40,1,416,41,250,203,0,0,47,198,12,811,566,3.61,5.2,1.66,82
Cam Porter,129732,HB,NWESTERN,12,157,28,5,18.2,113,0,622,1,3,28,407,45.7,12,32,256,1,89,81.5,71.7,86.5,,55.0,60.3,73.1,66.0,34,0,104,19,158,222,0,0,22,176,4,622,407,2.59,4.0,0.66,68
Bhayshul Tuten,150568,HB,VA TECH,12,157,61,9,32.9,243,0,739,4,4,61,562,129.3,22,40,337,4,59,54.3,70.9,53.1,,11.3,53.6,80.2,54.2,49,1,208,23,215,241,0,0,36,180,8,739,562,3.58,4.7,0.97,94
Deion Hankins,97310,HB,UTEP,12,157,49,10,30.6,249,0,813,0,3,49,584,117.2,22,46,330,0,58,90.3,81.3,42.9,,75.5,73.5,79.2,49.9,54,1,83,8,66,189,0,0,8,165,5,813,584,3.72,5.2,1.26,97
Will Shipley,144138,HB,CLEMSON,11,156,26,14,36.0,292,1,811,3,7,26,470,53.7,28,45,140,3,74,62.3,72.5,21.3,,27.6,74.0,75.3,40.2,33,2,222,29,211,215,0,0,36,185,5,811,470,3.01,5.2,1.05,79
Leshon Williams,129487,HB,IOWA,12,155,29,11,44.1,342,0,776,2,2,29,461,55.5,16,24,192,1,48,80.7,66.8,86.3,,65.2,49.3,69.5,58.3,82,0,68,11,143,181,0,0,17,166,1,776,461,2.97,5.0,0.48,104
Byrum Brown,156206,QB,USF,12,99,50,11,32.6,311,0,570,0,0,25,407,102.8,30,53,327,12,36,32.3,73.4,83.0,64.0,62.2,67.9,78.5,60.1,60,5,15,1,5,429,384,55,1,100,11,954,698,4.53,6.2,3.0,28
Montrell Johnson Jr.,147141,HB,FLORIDA,12,152,32,13,39.9,326,0,817,4,9,32,537,79.6,24,41,163,0,50,90.2,76.3,87.9,,31.1,61.7,80.0,82.7,52,0,236,30,213,176,0,0,41,182,5,817,537,3.53,5.4,1.11,102
Ja'Quinden Jackson,123119,HB,UTAH,11,152,30,7,25.6,191,0,747,1,4,30,514,71.4,18,41,328,0,30,90.2,80.7,86.9,60.0,28.1,56.8,84.8,63.5,54,0,53,9,130,203,0,0,13,161,4,747,514,3.38,4.9,0.41,122
Malik Sherrod,128189,HB,FRESNO ST,11,152,31,11,41.7,366,0,877,3,9,31,555,77.7,23,44,169,0,42,90.2,75.7,87.1,,39.5,56.5,84.8,56.3,72,0,179,36,275,173,0,0,43,188,9,877,555,3.65,5.8,0.65,108
Sean Dollars,71332,HB,NEVADA,11,151,25,4,18.1,95,0,524,1,2,25,339,36.1,12,29,239,4,87,50.2,64.2,51.3,,38.0,53.2,68.0,60.3,33,1,71,17,176,201,0,0,26,168,6,524,339,2.25,3.5,0.4,59
Kye Robichaux,145532,HB,BOSTON COL,10,149,18,2,11.8,81,0,688,0,2,18,413,34.2,12,47,121,1,100,80.2,78.0,86.0,,69.3,50.3,82.5,46.8,57,0,90,13,120,227,0,0,16,162,7,688,413,2.77,4.6,0.75,49
Larry McCammon III,97309,HB,FAU,11,149,29,10,34.1,234,0,686,3,6,29,530,71.1,18,32,165,1,74,80.3,72.9,48.0,60.0,76.1,56.6,76.3,69.9,40,1,206,26,211,167,0,0,34,175,5,686,530,3.56,4.6,0.98,71
Kaidon Salter,132046,QB,LIBERTY,12,101,46,6,15.3,141,0,466,0,0,25,213,52.2,35,58,206,9,29,31.1,86.0,72.5,82.2,,,74.0,60.1,43,4,0,0,0,492,456,47,0,101,11,922,420,2.84,6.2,,39
Daijun Edwards,124021,HB,GEORGIA,10,147,33,14,39.0,304,0,779,1,7,33,421,69.9,23,48,173,1,53,80.1,78.7,84.7,,73.2,70.3,78.7,57.9,62,0,158,17,167,159,0,0,19,164,11,779,421,2.86,5.3,0.95,94
Jarquez Hunter,146662,HB,AUBURN,11,146,35,12,47.3,409,0,865,1,4,35,620,102.2,22,37,115,2,54,80.1,78.1,86.1,61.0,55.7,57.2,82.8,60.1,67,1,111,16,171,225,0,0,23,162,7,865,620,4.25,5.9,0.65,92
Harrison Waylee,130584,HB,WYOMING,9,146,37,10,42.4,363,0,856,1,3,37,538,95.1,22,34,351,0,35,90.1,76.5,85.2,,21.4,58.2,79.4,55.6,75,0,63,9,121,178,0,0,13,155,5,856,538,3.68,5.9,0.52,110
Diego Pavia,156927,QB,NEW MEX ST,13,98,40,11,34.5,320,0,620,0,0,28,319,93.0,27,46,242,6,51,55.8,82.8,62.5,75.2,,56.2,79.3,60.2,44,4,0,0,3,355,307,48,0,98,5,927,482,3.3,6.3,0.0,23
Ron Cook Jr.,97070,HB,BUFFALO,12,145,24,5,21.5,130,0,604,2,11,24,391,54.6,12,38,126,0,38,84.4,74.7,86.0,,29.8,55.8,83.5,49.4,36,0,195,28,221,234,0,0,36,173,6,604,391,2.7,4.2,0.88,105
Marion Lukes,145697,HB,C MICHIGAN,12,143,38,11,34.7,256,0,735,2,8,38,440,82.3,20,36,134,4,70,54.8,74.1,86.2,,26.1,80.0,74.0,57.9,46,0,299,29,165,203,2,1,33,172,5,737,441,3.06,5.1,1.81,73
Ayo Adeyi,145320,HB,N TEXAS,12,143,39,21,51.3,522,0,1017,0,3,39,558,109.3,30,50,251,1,68,79.5,83.9,84.5,,28.5,57.1,88.8,61.0,47,1,52,7,150,171,0,0,9,150,6,1017,558,3.9,7.1,0.35,75
Samson Evans,84228,HB,E MICHIGAN,12,143,29,7,28.1,177,0,631,0,0,29,377,49.3,15,46,160,2,77,69.1,76.4,87.1,87.7,49.4,63.4,76.7,59.3,57,0,89,12,126,179,0,0,15,155,12,631,377,2.64,4.4,0.71,66
Lorenzo Lingard,77779,HB,AKRON,12,143,25,4,22.6,145,1,641,1,10,25,378,51.1,11,42,102,0,22,90.1,73.7,86.4,,29.8,76.7,76.8,60.1,71,1,368,38,275,208,0,0,39,181,4,641,378,2.64,4.5,1.34,121
Jordan Waters,97754,HB,DUKE,12,142,31,12,42.3,315,0,745,0,0,31,483,70.8,22,37,154,2,75,68.2,76.2,84.7,,55.0,59.7,77.9,55.4,83,0,130,7,114,166,0,0,10,149,12,745,483,3.4,5.2,1.14,67
Mario Anderson,169699,HB,S CAROLINA,11,142,38,7,39.6,282,0,712,3,11,38,458,96.4,15,33,289,0,15,90.1,72.9,48.4,,27.5,55.2,80.5,50.7,75,1,153,22,200,170,0,0,28,164,3,712,458,3.23,5.0,0.77,127
O'Shaan Allison,77801,HB,OHIO,12,139,23,3,17.5,79,0,452,1,1,23,296,34.5,8,27,259,1,90,78.9,66.1,86.0,,57.2,47.6,69.1,54.3,30,0,24,9,117,177,0,0,10,148,3,452,296,2.13,3.3,0.21,47
Gavin Garcia,156916,HB,KENT STATE,11,138,34,7,30.6,165,0,540,0,0,34,398,70.5,13,26,201,2,57,67.4,69.7,83.1,,59.0,35.2,73.7,55.2,42,0,3,1,93,151,0,0,2,139,2,540,398,2.88,3.9,0.03,81
Kevorian Barnes,145514,HB,UTSA,11,138,28,6,26.6,183,0,689,0,3,28,404,59.7,26,41,331,3,56,57.1,74.8,43.3,,67.5,62.3,76.4,64.9,44,1,61,14,155,177,0,0,14,152,6,689,404,2.93,5.0,0.39,82
Trey Benson,131705,HB,FLORIDA ST,12,138,41,14,55.7,467,0,838,3,7,41,505,112.6,21,35,167,0,79,90.0,84.2,85.9,,84.6,57.5,87.5,57.1,85,0,212,18,149,177,0,0,22,156,14,838,505,3.66,6.1,1.42,59
TreVeyon Henderson,145059,HB,OHIO STATE,9,137,26,12,43.9,375,0,854,1,6,26,518,77.6,20,36,260,0,49,90.0,90.3,85.8,,76.8,74.9,90.3,69.0,75,0,229,19,142,155,0,0,22,156,11,854,518,3.78,6.2,1.61,87
Demond Claiborne,157523,HB,WAKE,10,137,26,10,33.3,195,0,586,0,0,26,390,52.9,20,35,339,0,60,90.0,71.0,83.5,,39.4,61.9,72.4,60.1,42,0,35,3,61,161,0,0,3,140,5,586,390,2.85,4.3,0.57,76
Jaylen Wright,146934,HB,TENNESSEE,12,136,43,19,52.1,526,0,1010,1,5,43,592,132.2,35,41,307,1,86,79.1,91.0,83.9,,72.6,74.4,91.2,52.9,82,0,141,22,107,159,0,0,25,158,4,1010,592,4.35,7.4,1.32,50
TJ Harden,162457,HB,UCLA,12,136,25,10,45.4,328,0,723,2,2,25,333,43.8,16,31,324,1,53,78.7,69.8,85.4,,36.9,55.6,74.9,45.9,62,0,116,15,165,167,0,0,19,151,6,723,333,2.45,5.3,0.7,83
Zac Larrier,104193,QB,AIR FORCE,10,120,17,10,39.8,235,0,521,0,0,14,244,23.5,17,34,101,7,41,29.6,69.7,86.7,70.0,,,62.5,60.0,41,0,-8,1,0,439,70,15,1,121,5,591,282,2.09,4.4,,10
Roman Hemby,144891,HB,MARYLAND,12,135,28,12,40.8,269,0,659,2,10,28,517,84.6,20,35,215,1,66,79.5,73.6,86.0,,26.8,66.9,78.0,64.4,40,1,288,37,227,155,0,0,44,172,4,659,517,3.83,4.9,1.27,69
Malik Jackson,84267,HB,JVILLE ST,11,134,22,14,52.3,450,0,861,3,1,22,356,41.0,22,40,196,0,32,89.8,71.4,84.8,,72.2,44.4,77.7,57.0,68,0,82,15,115,216,0,0,23,149,7,861,356,2.66,6.4,0.71,102
Kaelon Black,138448,HB,JAMES MAD,12,133,18,11,45.2,280,0,619,1,4,18,410,43.8,18,28,197,0,55,89.6,69.5,85.0,,43.9,66.4,70.4,56.1,57,0,186,22,135,167,0,0,28,155,1,619,410,3.08,4.7,1.38,77
Jaylen Thomas,97201,HB,KENT STATE,10,133,23,5,26.1,120,1,460,1,0,23,354,45.3,12,23,201,0,42,89.7,70.4,38.9,,76.8,43.7,72.3,63.3,34,1,9,2,87,166,0,0,4,135,2,460,354,2.66,3.5,0.1,90
Emory Jones,82111,QB,CINCINNATI,12,97,18,3,7.3,51,0,449,2,0,12,247,31.5,23,38,138,6,21,61.1,70.2,80.5,66.0,,29.4,69.1,60.2,25,1,0,0,4,397,251,36,1,97,4,700,302,2.27,5.3,0.0,37
Rahjai Harris,123814,HB,E CAROLINA,12,130,41,8,39.4,195,0,495,2,1,41,372,88.4,12,25,156,1,35,77.5,68.8,40.7,,31.4,42.9,77.9,38.7,50,1,41,6,148,161,0,0,12,136,5,495,372,2.86,3.8,0.28,93
Trevor Etienne,157730,HB,FLORIDA,11,130,35,14,45.2,342,0,756,0,9,35,533,119.5,24,40,163,1,35,79.9,82.1,86.4,72.1,23.9,65.9,85.4,55.6,62,0,172,21,128,159,0,0,21,151,8,756,533,4.1,5.8,1.34,95
Jacob Kibodi,57427,HB,LA LAFAYET,12,129,20,9,46.5,339,0,729,0,2,20,416,51.4,19,31,207,0,26,89.4,76.8,85.4,,41.9,59.9,80.9,57.7,69,0,79,9,158,167,0,0,13,138,7,729,416,3.22,5.7,0.5,103
Kyron Drones,144506,QB,VA TECH,12,103,28,5,21.5,168,0,552,0,0,20,288,54.3,25,43,337,7,60,51.7,73.5,58.0,66.7,,51.6,74.1,60.0,59,6,0,0,2,317,229,25,0,103,4,781,420,3.28,6.1,0.0,19
Kobe Pace,122155,HB,VIRGINIA,12,127,12,4,19.1,75,0,392,3,4,12,263,22.9,5,18,335,0,26,89.2,65.0,85.3,,81.0,64.7,64.7,46.5,22,0,167,18,153,153,0,0,24,145,1,392,263,2.07,3.1,1.09,99
Quali Conley,141259,HB,S JOSE ST,12,127,44,15,53.2,430,0,809,2,10,44,544,152.2,22,39,285,1,66,78.0,85.1,85.6,,72.9,67.2,89.7,50.3,68,0,246,25,164,159,0,0,34,152,8,809,544,4.28,6.4,1.5,61
Ty Son Lawton,78578,HB,JAMES MAD,12,126,25,8,28.6,163,0,569,0,4,25,307,48.7,19,33,197,2,66,66.0,72.0,44.8,,63.7,66.9,74.0,51.2,28,1,174,19,185,165,0,0,26,145,5,569,307,2.44,4.5,0.94,60
Dominic Richardson,122985,HB,BAYLOR,11,126,23,5,18.9,98,1,519,0,4,23,393,57.7,14,28,118,2,29,66.6,73.5,33.5,,29.5,66.9,75.8,57.1,32,1,152,20,134,138,0,0,26,146,1,519,393,3.12,4.1,1.13,97
Alex Tecza,162587,FB,NAVY,12,126,18,9,42.9,326,0,760,4,1,18,372,39.5,15,31,237,1,58,77.4,68.2,2.0,,47.7,48.0,77.0,55.8,75,3,95,16,112,327,0,0,21,142,5,760,372,2.95,6.0,0.85,14
Kiael Kelly,145634,QB,BALL ST,12,104,35,12,42.5,328,0,654,0,1,28,350,88.7,24,37,117,4,54,51.5,67.5,86.8,47.2,,70.7,75.7,60.6,55,0,39,6,18,308,118,21,6,110,7,772,408,3.26,6.2,2.17,32
Terion Stewart,130386,HB,BOWL GREEN,9,124,78,19,58.2,438,0,753,0,1,78,596,303.8,31,39,122,1,67,76.9,95.3,12.9,,42.1,64.7,94.0,69.5,54,1,27,1,25,146,0,0,1,125,8,753,596,4.81,6.1,1.08,57
Jaylon Jackson,139386,HB,E MICHIGAN,12,124,23,7,26.4,151,0,572,0,8,23,321,55.0,18,24,160,2,51,68.3,73.5,86.5,,49.3,64.3,75.4,63.7,55,0,219,22,158,165,0,0,29,146,2,572,321,2.59,4.6,1.39,73
Jordan Nubin,144983,HB,MINNESOTA,8,124,18,7,23.9,128,0,536,0,0,18,356,39.8,10,30,225,0,33,89.2,77.9,83.2,,46.6,51.3,79.8,60.9,21,0,27,6,67,138,0,0,7,130,3,536,356,2.87,4.3,0.4,90
Torrance Burgess Jr.,163031,HB,UTEP,11,124,29,11,37.0,231,0,625,2,9,29,358,77.8,21,24,330,0,36,90.0,82.8,0.0,,76.3,74.3,82.2,54.8,40,3,227,17,70,135,0,0,22,141,2,625,358,2.89,5.0,3.24,86
Darren Grainger,78496,QB,GA STATE,12,108,26,11,43.1,323,0,657,0,0,19,328,53.4,24,35,175,11,19,38.1,72.4,37.7,69.3,,,69.8,60.0,65,8,0,0,0,406,92,16,0,108,8,749,406,3.27,6.0,,63
Treshaun Ward,99619,HB,KANSAS ST,11,124,28,6,21.5,138,0,643,2,3,28,353,63.0,19,40,199,0,85,89.2,77.6,37.4,60.4,30.4,58.6,81.2,65.1,52,2,128,16,119,187,0,0,19,140,6,643,353,2.85,5.2,1.08,39
Zahir Abdus-Salaam,145933,HB,W MICHIGAN,12,123,12,4,14.5,68,0,470,0,2,12,265,22.0,9,31,347,1,37,80.6,65.2,84.2,34.4,50.9,57.3,69.8,39.2,19,0,57,14,139,144,0,0,20,137,5,470,265,2.15,3.8,0.41,85
KJ Jefferson,99129,QB,ARKANSAS,12,93,33,8,24.7,173,0,468,0,0,17,336,66.0,22,35,111,13,35,28.7,77.6,79.8,70.4,,60.0,75.7,60.0,26,2,0,0,0,344,232,30,0,93,2,700,581,4.72,5.7,,29
Shomari Lawrence,141839,HB,FIU,12,123,26,8,34.6,205,0,592,2,1,26,439,74.7,11,19,166,2,40,65.6,71.1,85.0,,73.9,47.3,75.0,43.8,67,0,41,6,126,172,0,0,10,129,4,592,439,3.57,4.8,0.33,81
Camryn Edwards,158615,HB,UCONN,9,122,23,10,37.3,231,0,619,1,6,23,475,82.4,17,31,146,1,35,89.2,78.7,84.5,58.9,32.4,70.4,79.7,55.3,39,0,130,15,113,142,0,0,17,137,4,619,475,3.89,5.1,1.15,87
Zak Wallace,104843,HB,ARK STATE,11,122,17,6,27.2,151,0,555,1,1,17,352,40.6,12,31,113,1,18,76.6,70.7,83.6,,38.0,37.4,76.8,53.5,41,0,23,6,101,172,0,0,7,128,6,555,352,2.89,4.5,0.23,104
Jonah Coleman,158717,HB,ARIZONA,12,122,46,17,56.0,472,0,843,0,7,46,634,188.6,22,45,109,0,42,88.9,92.1,85.1,,72.2,79.4,93.7,64.7,59,0,277,24,176,135,0,0,27,146,5,843,634,5.2,6.9,1.57,80
Jaylon Glover,158484,HB,UTAH,12,121,24,5,20.7,106,0,513,1,1,24,339,55.2,14,26,328,0,33,89.1,69.3,85.6,,18.9,52.7,75.0,49.9,30,0,49,6,102,170,0,0,10,127,2,513,339,2.8,4.2,0.48,88
Oscar Adaway III,100835,HB,N TEXAS,12,121,29,8,41.1,302,0,735,1,5,29,503,104.7,23,43,251,1,51,88.9,74.8,84.4,,63.5,54.3,80.1,50.6,77,0,89,14,166,149,0,0,17,135,6,735,503,4.16,6.1,0.54,66
Jo'quavious Marks,124179,HB,MISS STATE,9,120,19,6,31.2,179,0,573,1,6,19,364,52.7,13,25,227,0,35,88.8,82.0,85.5,,78.7,80.7,81.2,53.0,52,0,167,24,127,156,0,0,30,144,4,573,364,3.03,4.8,1.31,85
Gavin Wimsatt,155757,QB,RUTGERS,12,102,12,7,41.1,201,0,385,1,0,7,161,10.8,11,34,278,4,24,72.1,70.6,79.7,61.8,,,75.3,60.0,80,3,0,0,0,438,104,18,0,102,9,489,214,1.78,4.1,,55
Justice Ellison,123383,HB,WAKE,11,120,24,9,35.6,195,0,548,0,2,24,368,61.3,13,32,339,0,68,88.8,75.6,83.8,,71.0,68.5,74.0,64.9,51,0,61,10,80,147,0,0,11,130,1,548,368,3.07,4.6,0.76,51
Jayden Daniels,97993,QB,LSU,12,65,47,8,25.0,312,0,529,0,0,19,173,77.8,41,52,211,3,20,70.8,94.7,88.5,92.0,,,92.4,60.0,85,1,0,0,0,277,721,55,0,65,10,1250,565,4.71,10.4,,21
Ja'Quez Cross,145108,HB,ARK STATE,12,119,17,8,41.4,285,0,689,0,5,17,324,42.8,17,27,113,0,21,89.2,75.1,85.4,,30.2,68.5,77.7,72.6,66,0,132,21,173,162,0,0,25,140,7,689,324,2.72,5.8,0.76,98
John Gentry,128379,HB,SM HOUSTON,10,119,12,2,12.1,47,1,390,2,7,12,221,22.8,5,23,281,1,37,77.8,61.0,0.0,,34.6,68.5,62.8,53.1,28,3,275,36,180,166,0,0,40,155,3,390,221,1.86,3.3,1.53,82
Vincent Davis,99593,HB,UNLV,12,117,39,6,38.1,253,0,657,0,2,39,385,107.1,15,32,325,1,24,76.2,86.7,84.0,,77.3,63.3,87.1,67.3,69,0,86,9,93,202,0,0,9,126,5,664,385,3.29,5.7,0.92,92
Rodney Hammond Jr.,144024,HB,PITTSBURGH,12,118,27,6,33.0,180,0,546,3,6,27,376,83.5,13,27,268,3,38,50.7,69.2,86.0,,50.9,44.5,74.3,56.0,66,0,60,8,109,157,0,0,15,126,4,546,376,3.19,4.6,0.55,80
Logan Diggs,147475,HB,LSU,9,118,19,7,24.5,160,0,652,1,2,19,347,49.0,18,41,211,0,47,88.8,78.6,41.1,,40.0,48.1,87.4,47.9,35,1,82,8,147,149,0,0,10,126,7,652,347,2.94,5.5,0.56,71
CJ Baxter,173153,HB,TEXAS,11,117,25,5,24.6,138,0,560,0,6,25,346,68.4,14,27,311,0,60,88.7,73.3,84.1,,46.6,67.6,74.3,50.9,54,0,76,17,114,142,0,0,19,134,3,560,346,2.96,4.8,0.67,53
Reggie Love III,129418,HB,ILLINOIS,8,117,22,5,28.4,162,0,571,1,5,22,389,71.2,17,27,187,0,46,88.7,69.2,84.5,,76.0,56.4,70.4,53.0,61,0,58,9,122,138,0,0,11,126,4,571,389,3.32,4.9,0.48,68
Daniel Hishaw Jr.,122562,HB,KANSAS,12,117,45,6,23.7,136,0,575,0,0,45,392,127.8,18,33,198,3,65,49.9,79.7,83.7,,79.3,52.4,79.5,55.3,29,0,9,1,49,156,0,0,2,118,7,575,392,3.35,4.9,0.18,52
Dequan Finn,97804,QB,TOLEDO,12,80,14,7,29.1,171,0,368,0,0,7,87,9.5,18,26,316,2,29,62.6,80.2,79.9,77.5,,,68.9,60.1,56,4,0,0,0,388,219,36,0,80,6,587,192,1.66,5.1,,16
